"","player_name","team_name","action_type","shot_zone_range","shot_zone","shot_type"
"985","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"986","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"987","Stephen Curry","Golden State Warriors","Running Layup Shot","Less Than 8 ft.",1,"Layup"
"988","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"989","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"990","Stephen Curry","Golden State Warriors","Driving Layup Shot","Less Than 8 ft.",1,"Layup"
"991","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"992","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"993","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"994","Stephen Curry","Golden State Warriors","Driving Finger Roll Layup Shot","Less Than 8 ft.",1,"Layup"
"995","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"996","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"997","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"998","Stephen Curry","Golden State Warriors","Driving Jump shot","8-16 ft.",2,"Jump"
"999","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1000","Stephen Curry","Golden State Warriors","Jump Shot","Less Than 8 ft.",1,"Jump"
"1001","Stephen Curry","Golden State Warriors","Pullup Jump shot","16-24 ft.",3,"Jump"
"1002","Stephen Curry","Golden State Warriors","Step Back Jump shot","16-24 ft.",3,"Jump"
"1003","Stephen Curry","Golden State Warriors","Running Jump Shot","8-16 ft.",2,"Jump"
"1004","Stephen Curry","Golden State Warriors","Pullup Jump shot","16-24 ft.",3,"Jump"
"1005","Stephen Curry","Golden State Warriors","Turnaround Bank shot","8-16 ft.",2,"Bank"
"1006","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1007","Stephen Curry","Golden State Warriors","Step Back Jump shot","24+ ft.",4,"Jump"
"1008","Stephen Curry","Golden State Warriors","Layup Shot","Less Than 8 ft.",1,"Layup"
"1009","Stephen Curry","Golden State Warriors","Driving Layup Shot","Less Than 8 ft.",1,"Layup"
"1010","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"1011","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1012","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1013","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1014","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"1015","Stephen Curry","Golden State Warriors","Driving Reverse Layup Shot","Less Than 8 ft.",1,"Layup"
"1016","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1017","Stephen Curry","Golden State Warriors","Driving Layup Shot","Less Than 8 ft.",1,"Layup"
"1018","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1019","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1020","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1021","Stephen Curry","Golden State Warriors","Layup Shot","Less Than 8 ft.",1,"Layup"
"1022","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"1023","Stephen Curry","Golden State Warriors","Reverse Layup Shot","Less Than 8 ft.",1,"Layup"
"1024","Stephen Curry","Golden State Warriors","Step Back Jump shot","24+ ft.",4,"Jump"
"1025","Stephen Curry","Golden State Warriors","Step Back Jump shot","16-24 ft.",3,"Jump"
"1026","Stephen Curry","Golden State Warriors","Jump Shot","8-16 ft.",2,"Jump"
"1027","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1028","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1029","Stephen Curry","Golden State Warriors","Layup Shot","Less Than 8 ft.",1,"Layup"
"1030","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1031","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1032","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1033","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1034","Stephen Curry","Golden State Warriors","Step Back Jump shot","24+ ft.",4,"Jump"
"1035","Stephen Curry","Golden State Warriors","Pullup Jump shot","16-24 ft.",3,"Jump"
"1036","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1037","Stephen Curry","Golden State Warriors","Jump Shot","8-16 ft.",2,"Jump"
"1038","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1039","Stephen Curry","Golden State Warriors","Jump Shot","Less Than 8 ft.",1,"Jump"
"1040","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1041","Stephen Curry","Golden State Warriors","Step Back Jump shot","16-24 ft.",3,"Jump"
"1042","Stephen Curry","Golden State Warriors","Step Back Jump shot","16-24 ft.",3,"Jump"
"1043","Stephen Curry","Golden State Warriors","Pullup Jump shot","8-16 ft.",2,"Jump"
"1044","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1045","Stephen Curry","Golden State Warriors","Pullup Jump shot","16-24 ft.",3,"Jump"
"1046","Stephen Curry","Golden State Warriors","Pullup Jump shot","16-24 ft.",3,"Jump"
"1047","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1048","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1049","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1050","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1051","Stephen Curry","Golden State Warriors","Turnaround Jump Shot","Less Than 8 ft.",1,"Jump"
"1052","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1053","Stephen Curry","Golden State Warriors","Floating Jump shot","Less Than 8 ft.",1,"Jump"
"1054","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1055","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1056","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1057","Stephen Curry","Golden State Warriors","Step Back Jump shot","24+ ft.",4,"Jump"
"1058","Stephen Curry","Golden State Warriors","Jump Shot","8-16 ft.",2,"Jump"
"1059","Stephen Curry","Golden State Warriors","Step Back Jump shot","24+ ft.",4,"Jump"
"1060","Stephen Curry","Golden State Warriors","Driving Layup Shot","Less Than 8 ft.",1,"Layup"
"1061","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1062","Stephen Curry","Golden State Warriors","Driving Reverse Layup Shot","Less Than 8 ft.",1,"Layup"
"1063","Stephen Curry","Golden State Warriors","Step Back Jump shot","16-24 ft.",3,"Jump"
"1064","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1065","Stephen Curry","Golden State Warriors","Driving Finger Roll Layup Shot","Less Than 8 ft.",1,"Layup"
"1066","Stephen Curry","Golden State Warriors","Step Back Jump shot","16-24 ft.",3,"Jump"
"1067","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1068","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1069","Stephen Curry","Golden State Warriors","Jump Shot","8-16 ft.",2,"Jump"
"1070","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"1071","Stephen Curry","Golden State Warriors","Driving Finger Roll Layup Shot","Less Than 8 ft.",1,"Layup"
"1072","Stephen Curry","Golden State Warriors","Step Back Jump shot","24+ ft.",4,"Jump"
"1073","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1074","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"1075","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1076","Stephen Curry","Golden State Warriors","Step Back Jump shot","16-24 ft.",3,"Jump"
"1077","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"1078","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1079","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"1080","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"1081","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1082","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1083","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"1084","Stephen Curry","Golden State Warriors","Reverse Layup Shot","Less Than 8 ft.",1,"Layup"
"1085","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1086","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1087","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1088","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1089","Stephen Curry","Golden State Warriors","Pullup Jump shot","16-24 ft.",3,"Jump"
"1090","Stephen Curry","Golden State Warriors","Step Back Jump shot","16-24 ft.",3,"Jump"
"1091","Stephen Curry","Golden State Warriors","Running Finger Roll Layup Shot","Less Than 8 ft.",1,"Layup"
"1092","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1093","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1094","Stephen Curry","Golden State Warriors","Step Back Jump shot","8-16 ft.",2,"Jump"
"1095","Stephen Curry","Golden State Warriors","Pullup Jump shot","16-24 ft.",3,"Jump"
"1096","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1097","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1098","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"1099","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1100","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1101","Stephen Curry","Golden State Warriors","Step Back Jump shot","24+ ft.",4,"Jump"
"1102","Stephen Curry","Golden State Warriors","Driving Jump shot","Less Than 8 ft.",1,"Jump"
"1103","Stephen Curry","Golden State Warriors","Step Back Jump shot","24+ ft.",4,"Jump"
"1104","Stephen Curry","Golden State Warriors","Pullup Jump shot","Back Court Shot",0,"Jump"
"1105","Stephen Curry","Golden State Warriors","Step Back Jump shot","16-24 ft.",3,"Jump"
"1106","Stephen Curry","Golden State Warriors","Driving Reverse Layup Shot","Less Than 8 ft.",1,"Layup"
"1107","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1108","Stephen Curry","Golden State Warriors","Floating Jump shot","Less Than 8 ft.",1,"Jump"
"1109","Stephen Curry","Golden State Warriors","Driving Finger Roll Layup Shot","Less Than 8 ft.",1,"Layup"
"1110","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1111","Stephen Curry","Golden State Warriors","Floating Jump shot","8-16 ft.",2,"Jump"
"1112","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1113","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1114","Stephen Curry","Golden State Warriors","Driving Bank shot","8-16 ft.",2,"Bank"
"1115","Stephen Curry","Golden State Warriors","Floating Jump shot","Less Than 8 ft.",1,"Jump"
"1116","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1117","Stephen Curry","Golden State Warriors","Step Back Jump shot","16-24 ft.",3,"Jump"
"1118","Stephen Curry","Golden State Warriors","Floating Jump shot","Less Than 8 ft.",1,"Jump"
"1119","Stephen Curry","Golden State Warriors","Driving Layup Shot","Less Than 8 ft.",1,"Layup"
"1120","Stephen Curry","Golden State Warriors","Floating Jump shot","8-16 ft.",2,"Jump"
"1121","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1122","Stephen Curry","Golden State Warriors","Driving Finger Roll Layup Shot","Less Than 8 ft.",1,"Layup"
"1123","Stephen Curry","Golden State Warriors","Step Back Jump shot","24+ ft.",4,"Jump"
"1124","Stephen Curry","Golden State Warriors","Step Back Jump shot","24+ ft.",4,"Jump"
"1125","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1126","Stephen Curry","Golden State Warriors","Pullup Jump shot","8-16 ft.",2,"Jump"
"1127","Stephen Curry","Golden State Warriors","Running Jump Shot","16-24 ft.",3,"Jump"
"1128","Stephen Curry","Golden State Warriors","Driving Finger Roll Layup Shot","Less Than 8 ft.",1,"Layup"
"1129","Stephen Curry","Golden State Warriors","Step Back Jump shot","Less Than 8 ft.",1,"Jump"
"1130","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1131","Stephen Curry","Golden State Warriors","Step Back Jump shot","24+ ft.",4,"Jump"
"1132","Stephen Curry","Golden State Warriors","Jump Shot","8-16 ft.",2,"Jump"
"1133","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1134","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1135","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1136","Stephen Curry","Golden State Warriors","Step Back Jump shot","16-24 ft.",3,"Jump"
"1137","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1138","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"1139","Stephen Curry","Golden State Warriors","Layup Shot","Less Than 8 ft.",1,"Layup"
"1140","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"1141","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"1142","Stephen Curry","Golden State Warriors","Finger Roll Layup Shot","Less Than 8 ft.",1,"Layup"
"1143","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1144","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1145","Stephen Curry","Golden State Warriors","Layup Shot","Less Than 8 ft.",1,"Layup"
"1146","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"1147","Stephen Curry","Golden State Warriors","Slam Dunk Shot","Less Than 8 ft.",1,"Others"
"1148","Stephen Curry","Golden State Warriors","Layup Shot","Less Than 8 ft.",1,"Layup"
"1149","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1150","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1151","Stephen Curry","Golden State Warriors","Floating Jump shot","8-16 ft.",2,"Jump"
"1152","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1153","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1154","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"1155","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1156","Stephen Curry","Golden State Warriors","Jump Shot","Less Than 8 ft.",1,"Jump"
"1157","Stephen Curry","Golden State Warriors","Layup Shot","Less Than 8 ft.",1,"Layup"
"1158","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1159","Stephen Curry","Golden State Warriors","Pullup Jump shot","16-24 ft.",3,"Jump"
"1160","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1161","Stephen Curry","Golden State Warriors","Jump Bank Shot","8-16 ft.",2,"Bank"
"1162","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1163","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1164","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"1165","Stephen Curry","Golden State Warriors","Running Jump Shot","Less Than 8 ft.",1,"Jump"
"1166","Stephen Curry","Golden State Warriors","Layup Shot","Less Than 8 ft.",1,"Layup"
"1167","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1168","Stephen Curry","Golden State Warriors","Pullup Jump shot","16-24 ft.",3,"Jump"
"1169","Stephen Curry","Golden State Warriors","Layup Shot","Less Than 8 ft.",1,"Layup"
"1170","Stephen Curry","Golden State Warriors","Running Jump Shot","8-16 ft.",2,"Jump"
"1171","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1172","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1173","Stephen Curry","Golden State Warriors","Reverse Layup Shot","Less Than 8 ft.",1,"Layup"
"1174","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1175","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1176","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1177","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1178","Stephen Curry","Golden State Warriors","Pullup Jump shot","16-24 ft.",3,"Jump"
"1179","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1180","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1181","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1182","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1183","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1184","Stephen Curry","Golden State Warriors","Layup Shot","Less Than 8 ft.",1,"Layup"
"1185","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1186","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1187","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1188","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1189","Stephen Curry","Golden State Warriors","Jump Shot","8-16 ft.",2,"Jump"
"1190","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1191","Stephen Curry","Golden State Warriors","Layup Shot","Less Than 8 ft.",1,"Layup"
"1192","Stephen Curry","Golden State Warriors","Reverse Layup Shot","Less Than 8 ft.",1,"Layup"
"1193","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1194","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1195","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1196","Stephen Curry","Golden State Warriors","Layup Shot","Less Than 8 ft.",1,"Layup"
"1197","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"1198","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1199","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1200","Stephen Curry","Golden State Warriors","Jump Shot","8-16 ft.",2,"Jump"
"1201","Stephen Curry","Golden State Warriors","Jump Shot","8-16 ft.",2,"Jump"
"1202","Stephen Curry","Golden State Warriors","Layup Shot","Less Than 8 ft.",1,"Layup"
"1203","Stephen Curry","Golden State Warriors","Pullup Jump shot","16-24 ft.",3,"Jump"
"1204","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"1205","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1206","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1207","Stephen Curry","Golden State Warriors","Jump Shot","8-16 ft.",2,"Jump"
"1208","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"1209","Stephen Curry","Golden State Warriors","Floating Jump shot","8-16 ft.",2,"Jump"
"1210","Stephen Curry","Golden State Warriors","Step Back Jump shot","24+ ft.",4,"Jump"
"1211","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1212","Stephen Curry","Golden State Warriors","Driving Layup Shot","Less Than 8 ft.",1,"Layup"
"1213","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1214","Stephen Curry","Golden State Warriors","Pullup Jump shot","8-16 ft.",2,"Jump"
"1215","Stephen Curry","Golden State Warriors","Step Back Jump shot","16-24 ft.",3,"Jump"
"1216","Stephen Curry","Golden State Warriors","Floating Jump shot","8-16 ft.",2,"Jump"
"1217","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1218","Stephen Curry","Golden State Warriors","Driving Finger Roll Layup Shot","Less Than 8 ft.",1,"Layup"
"1219","Stephen Curry","Golden State Warriors","Pullup Jump shot","8-16 ft.",2,"Jump"
"1220","Stephen Curry","Golden State Warriors","Step Back Jump shot","24+ ft.",4,"Jump"
"1221","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"1222","Stephen Curry","Golden State Warriors","Pullup Jump shot","16-24 ft.",3,"Jump"
"1223","Stephen Curry","Golden State Warriors","Jump Shot","8-16 ft.",2,"Jump"
"1224","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1225","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1226","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1227","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1228","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1229","Stephen Curry","Golden State Warriors","Floating Jump shot","Less Than 8 ft.",1,"Jump"
"1230","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1231","Stephen Curry","Golden State Warriors","Driving Bank shot","Less Than 8 ft.",1,"Bank"
"1232","Stephen Curry","Golden State Warriors","Running Jump Shot","8-16 ft.",2,"Jump"
"1233","Stephen Curry","Golden State Warriors","Running Layup Shot","Less Than 8 ft.",1,"Layup"
"1234","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1235","Stephen Curry","Golden State Warriors","Fadeaway Jump Shot","24+ ft.",4,"Jump"
"1236","Stephen Curry","Golden State Warriors","Driving Jump shot","Less Than 8 ft.",1,"Jump"
"1237","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1238","Stephen Curry","Golden State Warriors","Driving Layup Shot","Less Than 8 ft.",1,"Layup"
"1239","Stephen Curry","Golden State Warriors","Driving Jump shot","Less Than 8 ft.",1,"Jump"
"1240","Stephen Curry","Golden State Warriors","Driving Jump shot","Less Than 8 ft.",1,"Jump"
"1241","Stephen Curry","Golden State Warriors","Driving Jump shot","Less Than 8 ft.",1,"Jump"
"1242","Stephen Curry","Golden State Warriors","Step Back Jump shot","24+ ft.",4,"Jump"
"1243","Stephen Curry","Golden State Warriors","Step Back Jump shot","16-24 ft.",3,"Jump"
"1244","Stephen Curry","Golden State Warriors","Jump Shot","Less Than 8 ft.",1,"Jump"
"1245","Stephen Curry","Golden State Warriors","Layup Shot","Less Than 8 ft.",1,"Layup"
"1246","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1247","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1248","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1249","Stephen Curry","Golden State Warriors","Layup Shot","Less Than 8 ft.",1,"Layup"
"1250","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"1251","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1252","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1253","Stephen Curry","Golden State Warriors","Step Back Jump shot","16-24 ft.",3,"Jump"
"1254","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1255","Stephen Curry","Golden State Warriors","Driving Layup Shot","Less Than 8 ft.",1,"Layup"
"1256","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1257","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1258","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1259","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1260","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"1261","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"1262","Stephen Curry","Golden State Warriors","Jump Shot","16-24 ft.",3,"Jump"
"1263","Stephen Curry","Golden State Warriors","Driving Layup Shot","Less Than 8 ft.",1,"Layup"
"1264","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1265","Stephen Curry","Golden State Warriors","Jump Shot","8-16 ft.",2,"Jump"
"1266","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1267","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1268","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1269","Stephen Curry","Golden State Warriors","Layup Shot","Less Than 8 ft.",1,"Layup"
"1270","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1271","Stephen Curry","Golden State Warriors","Layup Shot","Less Than 8 ft.",1,"Layup"
"1272","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1273","Stephen Curry","Golden State Warriors","Pullup Jump shot","8-16 ft.",2,"Jump"
"1274","Stephen Curry","Golden State Warriors","Layup Shot","Less Than 8 ft.",1,"Layup"
"1275","Stephen Curry","Golden State Warriors","Step Back Jump shot","24+ ft.",4,"Jump"
"1276","Stephen Curry","Golden State Warriors","Jump Shot","8-16 ft.",2,"Jump"
"1277","Stephen Curry","Golden State Warriors","Jump Shot","24+ ft.",4,"Jump"
"1278","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1279","Stephen Curry","Golden State Warriors","Step Back Jump shot","24+ ft.",4,"Jump"
"1280","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1281","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1282","Stephen Curry","Golden State Warriors","Step Back Jump shot","24+ ft.",4,"Jump"
"1283","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1284","Stephen Curry","Golden State Warriors","Driving Layup Shot","Less Than 8 ft.",1,"Layup"
"1285","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1286","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1287","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
"1288","Stephen Curry","Golden State Warriors","Pullup Jump shot","24+ ft.",4,"Jump"
