"player_id","player_name","team_id","team_abbreviation","gp","reb","ast","tov","stl","blk","pf","type","n"
2592,"James Jones",1610612739,"CLE",57,0.0140845070422535,0.0140845070422535,0.971830985915493,0.0140845070422535,0.0492957746478873,0.971830985915493,"regular",71
1891,"Jason Terry",1610612745,"HOU",77,0.0563380281690141,0.309859154929577,0.894366197183099,0.492957746478873,0.373239436619718,0.894366197183099,"regular",71
201145,"Jeff Green",1610612763,"MEM",78,0.401408450704225,0.253521126760563,0.640845070422535,0.330985915492958,0.47887323943662,0.640845070422535,"regular",71
201952,"Jeff Teague",1610612737,"ATL",73,0.190140845070423,0.922535211267606,0.640845070422535,0.873239436619718,0.47887323943662,0.640845070422535,"regular",71
202710,"Jimmy Butler",1610612741,"CHI",65,0.633802816901408,0.640845070422535,0.774647887323944,0.901408450704225,0.654929577464789,0.774647887323944,"regular",71
202322,"John Wall",1610612764,"WAS",79,0.485915492957746,0.985915492957746,0.366197183098592,0.901408450704225,0.654929577464789,0.366197183098592,"regular",71
202720,"Jon Leuer",1610612763,"MEM",63,0.26056338028169,0.0704225352112676,0.922535211267606,0.0492957746478873,0.0492957746478873,0.922535211267606,"regular",71
2746,"Josh Smith",1610612745,"HOU",83,0.690140845070423,0.676056338028169,0.147887323943662,0.612676056338028,0.901408450704225,0.147887323943662,"regular",71
201950,"Jrue Holiday",1610612740,"NOP",40,0.288732394366197,0.901408450704225,0.147887323943662,0.838028169014085,0.654929577464789,0.147887323943662,"regular",71
203200,"Justin Holiday",1610612744,"GSW",59,0.028169014084507,0.105633802816901,1,0.330985915492958,0.190140845070423,1,"regular",71
201142,"Kevin Durant",1610612760,"OKC",27,0.711267605633803,0.774647887323944,0.894366197183099,0.492957746478873,0.802816901408451,0.894366197183099,"regular",71
201567,"Kevin Love",1610612739,"CLE",75,0.901408450704225,0.450704225352113,0.640845070422535,0.330985915492958,0.563380281690141,0.640845070422535,"regular",71
202691,"Klay Thompson",1610612744,"GSW",77,0.26056338028169,0.549295774647887,0.845070422535211,0.612676056338028,0.76056338028169,0.845070422535211,"regular",71
977,"Kobe Bryant",1610612747,"LAL",35,0.619718309859155,0.845070422535211,0.640845070422535,0.753521126760563,0.190140845070423,0.640845070422535,"regular",71
201585,"Kosta Koufos",1610612763,"MEM",81,0.549295774647887,0.0352112676056338,0.640845070422535,0.112676056338028,0.76056338028169,0.640845070422535,"regular",71
2594,"Kyle Korver",1610612737,"ATL",75,0.366197183098592,0.471830985915493,0.640845070422535,0.330985915492958,0.654929577464789,0.640845070422535,"regular",71
200768,"Kyle Lowry",1610612761,"TOR",70,0.485915492957746,0.887323943661972,0.0704225352112676,0.838028169014085,0.190140845070423,0.0704225352112676,"regular",71
