"","grid_type","game_id","game_event_id","player_id","player_name","team_id","team_name","period","minutes_remaining","seconds_remaining","event_type","action_type","shot_type","shot_zone_basic","shot_zone_area","shot_zone_range","shot_distance","loc_x","loc_y","shot_attempted_flag","shot_made_flag","shot_made_numeric","shot_value"
"9906","Shot Chart Detail","0041400236","425","101108","Chris Paul","1610612746","Los Angeles Clippers","3","2","35","Made Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,0.6,7.75,1,"made",1,2
"9907","Shot Chart Detail","0041400236","488","101108","Chris Paul","1610612746","Los Angeles Clippers","4","10","51","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",27,-13.4,29.35,1,"missed",0,3
"9908","Shot Chart Detail","0041400236","533","101108","Chris Paul","1610612746","Los Angeles Clippers","4","6","47","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-1,7.75,1,"made",1,2
"9909","Shot Chart Detail","0041400236","535","101108","Chris Paul","1610612746","Los Angeles Clippers","4","6","11","Missed Shot","Turnaround Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",17,-9.5,20.05,1,"missed",0,2
"9910","Shot Chart Detail","0041400236","577","101108","Chris Paul","1610612746","Los Angeles Clippers","4","2","48","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-23.1,6.65,1,"missed",0,3
"9911","Shot Chart Detail","0041400236","584","101108","Chris Paul","1610612746","Los Angeles Clippers","4","2","3","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",16,-16,3.95,1,"missed",0,2
"9912","Shot Chart Detail","0041400236","610","101108","Chris Paul","1610612746","Los Angeles Clippers","4","0","55","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",14,5.9,17.95,1,"missed",0,2
"9913","Shot Chart Detail","0041400236","637","101108","Chris Paul","1610612746","Los Angeles Clippers","4","0","2","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,13.8,27.25,1,"made",1,3
"9914","Shot Chart Detail","0041400237","22","101108","Chris Paul","1610612746","Los Angeles Clippers","1","8","43","Missed Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",11,-1.5,16.55,1,"missed",0,2
"9915","Shot Chart Detail","0041400237","49","101108","Chris Paul","1610612746","Los Angeles Clippers","1","6","19","Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",16,9.9,17.95,1,"made",1,2
"9916","Shot Chart Detail","0041400237","51","101108","Chris Paul","1610612746","Los Angeles Clippers","1","6","4","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1.8,4.95,1,"made",1,2
"9917","Shot Chart Detail","0041400237","81","101108","Chris Paul","1610612746","Los Angeles Clippers","1","3","34","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,23.7,4.65,1,"missed",0,3
"9918","Shot Chart Detail","0041400237","191","101108","Chris Paul","1610612746","Los Angeles Clippers","2","7","2","Missed Shot","Fadeaway Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",9,-2.4,14.35,1,"missed",0,2
"9919","Shot Chart Detail","0041400237","219","101108","Chris Paul","1610612746","Los Angeles Clippers","2","4","33","Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",18,18.1,5.35,1,"made",1,2
"9920","Shot Chart Detail","0041400237","236","101108","Chris Paul","1610612746","Los Angeles Clippers","2","2","53","Missed Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Left Side(L)","8-16 ft.",9,-7.3,11.95,1,"missed",0,2
"9921","Shot Chart Detail","0041400237","242","101108","Chris Paul","1610612746","Los Angeles Clippers","2","2","23","Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",15,-10.6,17.05,1,"made",1,2
"9922","Shot Chart Detail","0041400237","256","101108","Chris Paul","1610612746","Los Angeles Clippers","2","0","51","Missed Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,1.3,12.45,1,"missed",0,2
"9923","Shot Chart Detail","0041400237","286","101108","Chris Paul","1610612746","Los Angeles Clippers","3","10","57","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-13.9,26.95,1,"made",1,3
"9924","Shot Chart Detail","0041400237","289","101108","Chris Paul","1610612746","Los Angeles Clippers","3","10","19","Made Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,-5.1,9.75,1,"made",1,2
"9925","Shot Chart Detail","0041400237","344","101108","Chris Paul","1610612746","Los Angeles Clippers","3","6","20","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",15,-9.8,17.65,1,"missed",0,2
"9926","Shot Chart Detail","0041400237","362","101108","Chris Paul","1610612746","Los Angeles Clippers","3","3","34","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",18,0,23.95,1,"missed",0,2
"9927","Shot Chart Detail","0041400237","403","101108","Chris Paul","1610612746","Los Angeles Clippers","3","0","40","Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-16.1,25.05,1,"missed",0,3
"9928","Shot Chart Detail","0041400237","425","101108","Chris Paul","1610612746","Los Angeles Clippers","4","11","30","Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",14,-3.4,19.85,1,"made",1,2
"9929","Shot Chart Detail","0041400237","434","101108","Chris Paul","1610612746","Los Angeles Clippers","4","10","19","Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",17,-7.6,20.95,1,"made",1,2
"9930","Shot Chart Detail","0041400237","463","101108","Chris Paul","1610612746","Los Angeles Clippers","4","8","38","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",16,10,18.75,1,"missed",0,2
"9931","Shot Chart Detail","0041400237","490","101108","Chris Paul","1610612746","Los Angeles Clippers","4","6","46","Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,7.8,29.45,1,"made",1,3
"9932","Shot Chart Detail","0041400237","499","101108","Chris Paul","1610612746","Los Angeles Clippers","4","6","9","Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,2.3,31.35,1,"missed",0,3
"9933","Shot Chart Detail","0041400237","504","101108","Chris Paul","1610612746","Los Angeles Clippers","4","5","30","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,12.1,27.65,1,"missed",0,3
"9934","Shot Chart Detail","0041400214","239","2570","Kendrick Perkins","1610612739","Cleveland Cavaliers","2","1","29","Made Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,4,6.65,1,"made",1,2
"9935","Shot Chart Detail","0041400215","262","2570","Kendrick Perkins","1610612739","Cleveland Cavaliers","2","1","17","Missed Shot","Jump Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,-1.1,11.05,1,"missed",0,2
"9936","Shot Chart Detail","0041400215","286","2570","Kendrick Perkins","1610612739","Cleveland Cavaliers","2","0","10","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-0.8,7.15,1,"missed",0,2
"9937","Shot Chart Detail","0041400215","288","2570","Kendrick Perkins","1610612739","Cleveland Cavaliers","2","0","3","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,0,8.05,1,"missed",0,2
"9938","Shot Chart Detail","0041400304","479","2570","Kendrick Perkins","1610612739","Cleveland Cavaliers","4","5","10","Missed Shot","Jump Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,6.4,8.85,1,"missed",0,2
"9939","Shot Chart Detail","0041400304","488","2570","Kendrick Perkins","1610612739","Cleveland Cavaliers","4","3","35","Made Shot","Jump Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,-2.9,11.35,1,"made",1,2
"9940","Shot Chart Detail","0041400404","530","2570","Kendrick Perkins","1610612739","Cleveland Cavaliers","4","1","35","Missed Shot","Jump Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,0,11.05,1,"missed",0,2
"9941","Shot Chart Detail","0041400404","554","2570","Kendrick Perkins","1610612739","Cleveland Cavaliers","4","0","15","Missed Shot","Jump Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,1.5,10.05,1,"missed",0,2
"9942","Shot Chart Detail","0041400131","12","1718","Paul Pierce","1610612764","Washington Wizards","1","10","54","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,-4.5,29.35,1,"missed",0,3
"9943","Shot Chart Detail","0041400131","47","1718","Paul Pierce","1610612764","Washington Wizards","1","7","42","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-19.4,20.65,1,"missed",0,3
"9944","Shot Chart Detail","0041400131","193","1718","Paul Pierce","1610612764","Washington Wizards","2","6","16","Made Shot","Step Back Jump shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,23.3,5.95,1,"made",1,3
"9945","Shot Chart Detail","0041400131","209","1718","Paul Pierce","1610612764","Washington Wizards","2","4","42","Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",15,0.1,20.35,1,"made",1,2
"9946","Shot Chart Detail","0041400131","222","1718","Paul Pierce","1610612764","Washington Wizards","2","3","4","Made Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",10,-0.2,16.05,1,"made",1,2
"9947","Shot Chart Detail","0041400131","227","1718","Paul Pierce","1610612764","Washington Wizards","2","2","33","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,-0.5,29.85,1,"made",1,3
"9948","Shot Chart Detail","0041400131","272","1718","Paul Pierce","1610612764","Washington Wizards","3","10","54","Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",16,-13.8,13.85,1,"made",1,2
"9949","Shot Chart Detail","0041400131","289","1718","Paul Pierce","1610612764","Washington Wizards","3","8","26","Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,23,7.15,1,"made",1,3
"9950","Shot Chart Detail","0041400131","291","1718","Paul Pierce","1610612764","Washington Wizards","3","7","50","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,-1,29.95,1,"missed",0,3
"9951","Shot Chart Detail","0041400131","510","1718","Paul Pierce","1610612764","Washington Wizards","5","4","23","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,11.9,26.95,1,"made",1,3
"9952","Shot Chart Detail","0041400132","7","1718","Paul Pierce","1610612764","Washington Wizards","1","10","56","Missed Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",14,-0.7,19.25,1,"missed",0,2
"9953","Shot Chart Detail","0041400132","32","1718","Paul Pierce","1610612764","Washington Wizards","1","9","19","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,2.4,31.35,1,"missed",0,3
"9954","Shot Chart Detail","0041400132","186","1718","Paul Pierce","1610612764","Washington Wizards","2","8","14","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",27,15.5,28.05,1,"missed",0,3
"9955","Shot Chart Detail","0041400132","203","1718","Paul Pierce","1610612764","Washington Wizards","2","6","44","Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",22,22.8,5.25,1,"made",1,3
"9956","Shot Chart Detail","0041400132","286","1718","Paul Pierce","1610612764","Washington Wizards","3","11","6","Missed Shot","Turnaround Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",12,-6,16.55,1,"missed",0,2
"9957","Shot Chart Detail","0041400132","293","1718","Paul Pierce","1610612764","Washington Wizards","3","9","56","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",11,11.3,5.25,1,"missed",0,2
"9958","Shot Chart Detail","0041400132","311","1718","Paul Pierce","1610612764","Washington Wizards","3","7","41","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,17.3,23.95,1,"made",1,3
"9959","Shot Chart Detail","0041400133","11","1718","Paul Pierce","1610612764","Washington Wizards","1","10","33","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",28,-8.9,32.85,1,"missed",0,3
"9960","Shot Chart Detail","0041400133","211","1718","Paul Pierce","1610612764","Washington Wizards","2","4","35","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",10,-0.5,15.35,1,"missed",0,2
"9961","Shot Chart Detail","0041400133","237","1718","Paul Pierce","1610612764","Washington Wizards","2","2","38","Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.1,5.35,1,"made",1,2
"9962","Shot Chart Detail","0041400133","246","1718","Paul Pierce","1610612764","Washington Wizards","2","1","44","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-23.2,8.35,1,"missed",0,3
"9963","Shot Chart Detail","0041400133","273","1718","Paul Pierce","1610612764","Washington Wizards","3","11","23","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-14.9,26.55,1,"made",1,3
"9964","Shot Chart Detail","0041400133","348","1718","Paul Pierce","1610612764","Washington Wizards","3","3","52","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",27,14.9,28.75,1,"missed",0,3
"9965","Shot Chart Detail","0041400133","490","1718","Paul Pierce","1610612764","Washington Wizards","4","6","39","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",28,17,27.75,1,"made",1,3
"9966","Shot Chart Detail","0041400133","535","1718","Paul Pierce","1610612764","Washington Wizards","4","1","58","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",27,20,23.85,1,"made",1,3
"9967","Shot Chart Detail","0041400133","578","1718","Paul Pierce","1610612764","Washington Wizards","4","0","16","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-12,29.15,1,"made",1,3
"9968","Shot Chart Detail","0041400134","30","1718","Paul Pierce","1610612764","Washington Wizards","1","9","35","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-13.9,27.45,1,"missed",0,3
"9969","Shot Chart Detail","0041400134","72","1718","Paul Pierce","1610612764","Washington Wizards","1","6","12","Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1.2,5.35,1,"made",1,2
"9970","Shot Chart Detail","0041400134","106","1718","Paul Pierce","1610612764","Washington Wizards","1","2","58","Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",22,22.6,5.55,1,"made",1,3
"9971","Shot Chart Detail","0041400134","301","1718","Paul Pierce","1610612764","Washington Wizards","3","11","14","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",27,15.2,28.05,1,"made",1,3
"9972","Shot Chart Detail","0041400134","309","1718","Paul Pierce","1610612764","Washington Wizards","3","10","17","Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",28,-10.5,31.25,1,"made",1,3
"9973","Shot Chart Detail","0041400134","353","1718","Paul Pierce","1610612764","Washington Wizards","3","5","0","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,-7.1,30.75,1,"made",1,3
"9974","Shot Chart Detail","0041400134","357","1718","Paul Pierce","1610612764","Washington Wizards","3","3","51","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,19.5,23.55,1,"missed",0,3
"9975","Shot Chart Detail","0041400201","5","1718","Paul Pierce","1610612764","Washington Wizards","1","11","6","Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",14,2.3,19.85,1,"made",1,2
"9976","Shot Chart Detail","0041400201","8","1718","Paul Pierce","1610612764","Washington Wizards","1","10","42","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,-0.5,30.75,1,"made",1,3
"9977","Shot Chart Detail","0041400201","15","1718","Paul Pierce","1610612764","Washington Wizards","1","9","39","Made Shot","Driving Jump shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,2.4,6.65,1,"made",1,2
"9978","Shot Chart Detail","0041400201","21","1718","Paul Pierce","1610612764","Washington Wizards","1","8","47","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",23,-19.6,19.05,1,"missed",0,3
"9979","Shot Chart Detail","0041400201","38","1718","Paul Pierce","1610612764","Washington Wizards","1","7","9","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-21.2,18.15,1,"missed",0,3
"9980","Shot Chart Detail","0041400201","51","1718","Paul Pierce","1610612764","Washington Wizards","1","5","46","Missed Shot","Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",12,2.1,17.35,1,"missed",0,2
"9981","Shot Chart Detail","0041400201","203","1718","Paul Pierce","1610612764","Washington Wizards","2","4","57","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",22,-22.6,5.25,1,"missed",0,3
"9982","Shot Chart Detail","0041400201","216","1718","Paul Pierce","1610612764","Washington Wizards","2","3","44","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.7,5.85,1,"missed",0,2
"9983","Shot Chart Detail","0041400201","242","1718","Paul Pierce","1610612764","Washington Wizards","2","1","26","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,1.2,30.45,1,"missed",0,3
"9984","Shot Chart Detail","0041400201","245","1718","Paul Pierce","1610612764","Washington Wizards","2","1","13","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-9.5,28.55,1,"made",1,3
"9985","Shot Chart Detail","0041400201","275","1718","Paul Pierce","1610612764","Washington Wizards","3","11","2","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,16.3,23.35,1,"missed",0,3
"9986","Shot Chart Detail","0041400201","319","1718","Paul Pierce","1610612764","Washington Wizards","3","6","25","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-15.7,24.45,1,"made",1,3
"9987","Shot Chart Detail","0041400201","323","1718","Paul Pierce","1610612764","Washington Wizards","3","5","15","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,0.9,5.95,1,"made",1,2
"9988","Shot Chart Detail","0041400201","443","1718","Paul Pierce","1610612764","Washington Wizards","4","8","24","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,14.1,27.15,1,"missed",0,3
"9989","Shot Chart Detail","0041400201","484","1718","Paul Pierce","1610612764","Washington Wizards","4","5","34","Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",15,-6.4,19.85,1,"made",1,2
"9990","Shot Chart Detail","0041400202","5","1718","Paul Pierce","1610612764","Washington Wizards","1","11","14","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-23.1,5.65,1,"missed",0,3
"9991","Shot Chart Detail","0041400202","23","1718","Paul Pierce","1610612764","Washington Wizards","1","8","32","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,12.5,26.15,1,"made",1,3
"9992","Shot Chart Detail","0041400202","160","1718","Paul Pierce","1610612764","Washington Wizards","2","7","8","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,9.5,28.05,1,"made",1,3
"9993","Shot Chart Detail","0041400202","194","1718","Paul Pierce","1610612764","Washington Wizards","2","3","51","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,19.3,21.45,1,"made",1,3
"9994","Shot Chart Detail","0041400202","225","1718","Paul Pierce","1610612764","Washington Wizards","2","0","59","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,14.1,26.15,1,"missed",0,3
"9995","Shot Chart Detail","0041400202","278","1718","Paul Pierce","1610612764","Washington Wizards","3","8","33","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",19,0.4,24.45,1,"missed",0,2
"9996","Shot Chart Detail","0041400202","312","1718","Paul Pierce","1610612764","Washington Wizards","3","4","43","Missed Shot","Running Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",16,-6.4,20.65,1,"missed",0,2
"9997","Shot Chart Detail","0041400202","409","1718","Paul Pierce","1610612764","Washington Wizards","4","8","44","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,3.6,29.95,1,"made",1,3
"9998","Shot Chart Detail","0041400202","463","1718","Paul Pierce","1610612764","Washington Wizards","4","3","47","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-11.1,26.65,1,"made",1,3
"9999","Shot Chart Detail","0041400202","488","1718","Paul Pierce","1610612764","Washington Wizards","4","1","44","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-23.7,7.45,1,"missed",0,3
"10000","Shot Chart Detail","0041400203","16","1718","Paul Pierce","1610612764","Washington Wizards","1","9","40","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",27,-9.5,30.95,1,"made",1,3
"10001","Shot Chart Detail","0041400203","91","1718","Paul Pierce","1610612764","Washington Wizards","1","2","7","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",19,-7.8,23.65,1,"made",1,2
"10002","Shot Chart Detail","0041400203","114","1718","Paul Pierce","1610612764","Washington Wizards","1","0","30","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,-4.3,7.75,1,"missed",0,2
"10003","Shot Chart Detail","0041400203","146","1718","Paul Pierce","1610612764","Washington Wizards","2","9","6","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-13.1,28.85,1,"missed",0,3
"10004","Shot Chart Detail","0041400203","158","1718","Paul Pierce","1610612764","Washington Wizards","2","8","33","Missed Shot","Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,1.8,7.75,1,"missed",0,2
"10005","Shot Chart Detail","0041400203","247","1718","Paul Pierce","1610612764","Washington Wizards","2","2","21","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-20.9,21.65,1,"made",1,3
"10006","Shot Chart Detail","0041400203","253","1718","Paul Pierce","1610612764","Washington Wizards","2","1","15","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,23.7,6.95,1,"missed",0,3
"10007","Shot Chart Detail","0041400203","271","1718","Paul Pierce","1610612764","Washington Wizards","3","11","42","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-13.3,26.85,1,"missed",0,3
"10008","Shot Chart Detail","0041400203","301","1718","Paul Pierce","1610612764","Washington Wizards","3","8","16","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",27,16.5,26.65,1,"made",1,3
"10009","Shot Chart Detail","0041400203","505","1718","Paul Pierce","1610612764","Washington Wizards","4","5","48","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",16,-10.5,17.85,1,"missed",0,2
"10010","Shot Chart Detail","0041400203","508","1718","Paul Pierce","1610612764","Washington Wizards","4","5","10","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",27,8,31.75,1,"missed",0,3
"10011","Shot Chart Detail","0041400203","589","1718","Paul Pierce","1610612764","Washington Wizards","4","0","0","Made Shot","Fadeaway Bank shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",21,-12,23.05,1,"made",1,2
"10012","Shot Chart Detail","0041400204","5","1718","Paul Pierce","1610612764","Washington Wizards","1","11","11","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,13.3,27.45,1,"made",1,3
"10013","Shot Chart Detail","0041400204","22","1718","Paul Pierce","1610612764","Washington Wizards","1","8","50","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-17.1,23.95,1,"made",1,3
"10014","Shot Chart Detail","0041400204","42","1718","Paul Pierce","1610612764","Washington Wizards","1","6","16","Made Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",24,-23.9,10.55,1,"made",1,3
"10015","Shot Chart Detail","0041400204","56","1718","Paul Pierce","1610612764","Washington Wizards","1","4","36","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",12,-5.1,16.45,1,"missed",0,2
"10016","Shot Chart Detail","0041400204","145","1718","Paul Pierce","1610612764","Washington Wizards","2","8","4","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",16,-1.1,21.45,1,"missed",0,2
"10017","Shot Chart Detail","0041400204","185","1718","Paul Pierce","1610612764","Washington Wizards","2","4","54","Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.2,5.55,1,"made",1,2
"10018","Shot Chart Detail","0041400204","199","1718","Paul Pierce","1610612764","Washington Wizards","2","3","30","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",29,9.4,32.95,1,"made",1,3
"10019","Shot Chart Detail","0041400204","262","1718","Paul Pierce","1610612764","Washington Wizards","3","10","12","Made Shot","Fadeaway Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",12,-1.9,17.95,1,"made",1,2
"10020","Shot Chart Detail","0041400204","272","1718","Paul Pierce","1610612764","Washington Wizards","3","9","9","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.4,4.75,1,"made",1,2
