"","game_id","player_id","team_id","team_name","period","shot_distance","loc_x","loc_y"
"2657","0041400401","201578","1610612744","Golden State Warriors","4",0,-0.5,5.55
"2658","0041400401","201578","1610612744","Golden State Warriors","4",19,-8.6,22.55
"2659","0041400402","201578","1610612744","Golden State Warriors","2",17,-2.3,22.55
"2660","0041400402","201578","1610612744","Golden State Warriors","3",17,-7.6,21.15
"2661","0041400402","201578","1610612744","Golden State Warriors","3",0,0,5.35
"2662","0041400404","201578","1610612744","Golden State Warriors","4",15,-10,17.65
"2663","0041400404","201578","1610612744","Golden State Warriors","4",1,1,5.35
"2664","0041400141","202691","1610612744","Golden State Warriors","1",9,-0.7,14.35
"2665","0041400141","202691","1610612744","Golden State Warriors","1",7,0,12.35
"2666","0041400141","202691","1610612744","Golden State Warriors","2",2,1.5,7.15
"2667","0041400141","202691","1610612744","Golden State Warriors","2",26,-17.9,24.65
"2668","0041400141","202691","1610612744","Golden State Warriors","2",16,11.9,16.05
"2669","0041400141","202691","1610612744","Golden State Warriors","2",2,-1.6,6.75
"2670","0041400141","202691","1610612744","Golden State Warriors","2",25,-17.7,23.95
"2671","0041400141","202691","1610612744","Golden State Warriors","3",17,12.1,18.45
"2672","0041400141","202691","1610612744","Golden State Warriors","3",10,7.3,13.05
"2673","0041400141","202691","1610612744","Golden State Warriors","3",6,-2.9,11.05
"2674","0041400141","202691","1610612744","Golden State Warriors","3",24,13.3,26.05
"2675","0041400141","202691","1610612744","Golden State Warriors","3",0,0,5.35
"2676","0041400141","202691","1610612744","Golden State Warriors","4",15,0.2,20.95
"2677","0041400141","202691","1610612744","Golden State Warriors","4",1,-1.1,6.35
"2678","0041400141","202691","1610612744","Golden State Warriors","4",25,3.1,30.65
"2679","0041400141","202691","1610612744","Golden State Warriors","4",26,-20.7,21.75
"2680","0041400141","202691","1610612744","Golden State Warriors","4",26,-17.7,25.35
"2681","0041400142","202691","1610612744","Golden State Warriors","1",16,12.9,15.15
"2682","0041400142","202691","1610612744","Golden State Warriors","1",18,-12.8,18.95
"2683","0041400142","202691","1610612744","Golden State Warriors","1",26,-11.7,28.55
"2684","0041400142","202691","1610612744","Golden State Warriors","1",27,13.3,29.65
"2685","0041400142","202691","1610612744","Golden State Warriors","2",26,20.6,21.25
"2686","0041400142","202691","1610612744","Golden State Warriors","2",25,-1.3,30.65
"2687","0041400142","202691","1610612744","Golden State Warriors","3",17,15.7,12.65
"2688","0041400142","202691","1610612744","Golden State Warriors","3",17,0.9,22.55
"2689","0041400142","202691","1610612744","Golden State Warriors","3",25,23.9,12.65
"2690","0041400142","202691","1610612744","Golden State Warriors","4",0,0,5.35
"2691","0041400142","202691","1610612744","Golden State Warriors","4",25,-5.2,30.25
"2692","0041400142","202691","1610612744","Golden State Warriors","4",10,-0.4,15.75
"2693","0041400142","202691","1610612744","Golden State Warriors","4",19,12.5,20.35
"2694","0041400142","202691","1610612744","Golden State Warriors","4",23,23.1,11.25
"2695","0041400142","202691","1610612744","Golden State Warriors","4",18,10.6,20.35
"2696","0041400142","202691","1610612744","Golden State Warriors","4",27,-9.8,30.65
"2697","0041400142","202691","1610612744","Golden State Warriors","4",5,-4.1,8.55
"2698","0041400143","202691","1610612744","Golden State Warriors","1",23,23.4,6.75
"2699","0041400143","202691","1610612744","Golden State Warriors","1",23,23.3,10.05
"2700","0041400143","202691","1610612744","Golden State Warriors","1",26,22.2,20.55
"2701","0041400143","202691","1610612744","Golden State Warriors","1",24,10,28.05
"2702","0041400143","202691","1610612744","Golden State Warriors","2",15,14.6,8.95
"2703","0041400143","202691","1610612744","Golden State Warriors","2",26,5.6,31.55
"2704","0041400143","202691","1610612744","Golden State Warriors","2",23,23.1,4.95
"2705","0041400143","202691","1610612744","Golden State Warriors","2",1,-1.1,6.35
"2706","0041400143","202691","1610612744","Golden State Warriors","2",2,-2.6,5.55
"2707","0041400143","202691","1610612744","Golden State Warriors","2",9,-4,14.05
"2708","0041400143","202691","1610612744","Golden State Warriors","2",25,2.8,30.45
"2709","0041400143","202691","1610612744","Golden State Warriors","2",11,11.3,7.75
"2710","0041400143","202691","1610612744","Golden State Warriors","2",23,23.6,9.45
"2711","0041400143","202691","1610612744","Golden State Warriors","3",25,12.9,26.85
"2712","0041400143","202691","1610612744","Golden State Warriors","3",24,19.5,20.35
"2713","0041400143","202691","1610612744","Golden State Warriors","3",15,-13.8,12.95
"2714","0041400143","202691","1610612744","Golden State Warriors","4",25,-8.7,28.75
"2715","0041400143","202691","1610612744","Golden State Warriors","4",8,0,13.75
"2716","0041400143","202691","1610612744","Golden State Warriors","4",26,-21.5,20.15
"2717","0041400143","202691","1610612744","Golden State Warriors","4",3,2.8,6.65
"2718","0041400143","202691","1610612744","Golden State Warriors","5",15,15.2,6.45
"2719","0041400144","202691","1610612744","Golden State Warriors","1",19,-14.4,18.45
"2720","0041400144","202691","1610612744","Golden State Warriors","1",18,15.7,14.55
"2721","0041400144","202691","1610612744","Golden State Warriors","2",4,0,9.95
"2722","0041400144","202691","1610612744","Golden State Warriors","2",2,-2.4,5.55
"2723","0041400144","202691","1610612744","Golden State Warriors","2",24,-23.9,8.25
"2724","0041400144","202691","1610612744","Golden State Warriors","2",25,-16.1,24.45
"2725","0041400144","202691","1610612744","Golden State Warriors","2",24,23.4,11.25
"2726","0041400144","202691","1610612744","Golden State Warriors","2",17,17.3,10.05
"2727","0041400144","202691","1610612744","Golden State Warriors","2",12,10.5,11.55
"2728","0041400144","202691","1610612744","Golden State Warriors","3",25,5.1,29.95
"2729","0041400144","202691","1610612744","Golden State Warriors","3",2,2,5.55
"2730","0041400144","202691","1610612744","Golden State Warriors","3",28,13.3,30.15
"2731","0041400144","202691","1610612744","Golden State Warriors","3",14,12.7,11.55
"2732","0041400144","202691","1610612744","Golden State Warriors","3",17,-13.9,16.45
"2733","0041400144","202691","1610612744","Golden State Warriors","4",9,4.3,13.85
"2734","0041400144","202691","1610612744","Golden State Warriors","4",16,-16.8,5.55
"2735","0041400144","202691","1610612744","Golden State Warriors","4",18,18.4,5.35
"2736","0041400144","202691","1610612744","Golden State Warriors","4",25,-21.2,18.75
"2737","0041400144","202691","1610612744","Golden State Warriors","4",26,12.4,28.25
"2738","0041400221","202691","1610612744","Golden State Warriors","1",12,-6.7,15.95
"2739","0041400221","202691","1610612744","Golden State Warriors","1",13,-6.7,17.15
"2740","0041400221","202691","1610612744","Golden State Warriors","2",4,2.4,8.65
"2741","0041400221","202691","1610612744","Golden State Warriors","2",7,-6.7,7.75
"2742","0041400221","202691","1610612744","Golden State Warriors","2",9,-5.9,13.25
"2743","0041400221","202691","1610612744","Golden State Warriors","2",23,23.3,9.75
"2744","0041400221","202691","1610612744","Golden State Warriors","2",27,-19,24.45
"2745","0041400221","202691","1610612744","Golden State Warriors","3",20,-17.1,17.35
"2746","0041400221","202691","1610612744","Golden State Warriors","3",3,-2.7,7.45
"2747","0041400221","202691","1610612744","Golden State Warriors","3",2,-0.7,7.55
"2748","0041400221","202691","1610612744","Golden State Warriors","3",23,23.3,5.55
"2749","0041400221","202691","1610612744","Golden State Warriors","4",12,0.1,17.65
"2750","0041400221","202691","1610612744","Golden State Warriors","4",21,-10,23.85
"2751","0041400221","202691","1610612744","Golden State Warriors","4",21,16.2,18.75
"2752","0041400221","202691","1610612744","Golden State Warriors","4",28,18.9,26.05
"2753","0041400221","202691","1610612744","Golden State Warriors","4",22,-22.8,5.95
"2754","0041400222","202691","1610612744","Golden State Warriors","1",16,11.3,17.35
"2755","0041400222","202691","1610612744","Golden State Warriors","2",25,12.5,27.45
"2756","0041400222","202691","1610612744","Golden State Warriors","2",26,-7.3,30.45
"2757","0041400222","202691","1610612744","Golden State Warriors","2",25,-14.1,26.65
"2758","0041400222","202691","1610612744","Golden State Warriors","2",0,0,5.35
"2759","0041400222","202691","1610612744","Golden State Warriors","2",2,-1.9,7.45
"2760","0041400222","202691","1610612744","Golden State Warriors","2",23,22.6,12.15
"2761","0041400222","202691","1610612744","Golden State Warriors","2",23,23.1,8.05
"2762","0041400222","202691","1610612744","Golden State Warriors","2",8,-1,13.45
"2763","0041400222","202691","1610612744","Golden State Warriors","3",24,23.3,11.85
"2764","0041400222","202691","1610612744","Golden State Warriors","4",1,1.2,6.65
"2765","0041400222","202691","1610612744","Golden State Warriors","4",16,16.2,6.65
"2766","0041400222","202691","1610612744","Golden State Warriors","4",7,3.1,12.35
"2767","0041400222","202691","1610612744","Golden State Warriors","4",21,-4.8,25.85
"2768","0041400222","202691","1610612744","Golden State Warriors","4",2,2,7.15
"2769","0041400223","202691","1610612744","Golden State Warriors","1",17,16.6,9.35
"2770","0041400223","202691","1610612744","Golden State Warriors","1",25,17,23.95
"2771","0041400223","202691","1610612744","Golden State Warriors","1",23,-17.2,21.95
"2772","0041400223","202691","1610612744","Golden State Warriors","1",1,1.3,5.25
"2773","0041400223","202691","1610612744","Golden State Warriors","2",17,14.4,15.75
"2774","0041400223","202691","1610612744","Golden State Warriors","2",8,3.9,12.35
"2775","0041400223","202691","1610612744","Golden State Warriors","2",22,22.3,10.45
"2776","0041400223","202691","1610612744","Golden State Warriors","2",14,-14.4,5.05
"2777","0041400223","202691","1610612744","Golden State Warriors","3",18,-9.3,21.25
"2778","0041400223","202691","1610612744","Golden State Warriors","3",1,-0.2,6.65
"2779","0041400223","202691","1610612744","Golden State Warriors","3",24,-20.4,19.05
"2780","0041400223","202691","1610612744","Golden State Warriors","4",24,-15.3,23.85
"2781","0041400223","202691","1610612744","Golden State Warriors","4",24,-18.3,20.85
"2782","0041400224","202691","1610612744","Golden State Warriors","1",1,1.8,5.25
"2783","0041400224","202691","1610612744","Golden State Warriors","1",13,2.1,18.35
"2784","0041400224","202691","1610612744","Golden State Warriors","1",11,-2.7,15.95
"2785","0041400224","202691","1610612744","Golden State Warriors","1",25,19.8,21.15
"2786","0041400224","202691","1610612744","Golden State Warriors","2",14,-13.1,11.55
"2787","0041400224","202691","1610612744","Golden State Warriors","2",2,2.3,5.25
"2788","0041400224","202691","1610612744","Golden State Warriors","2",25,16.3,24.25
"2789","0041400224","202691","1610612744","Golden State Warriors","2",18,4.2,22.85
"2790","0041400224","202691","1610612744","Golden State Warriors","2",15,15.2,5.55
"2791","0041400224","202691","1610612744","Golden State Warriors","3",8,-3.8,13.25
"2792","0041400224","202691","1610612744","Golden State Warriors","3",25,11.3,28.25
"2793","0041400224","202691","1610612744","Golden State Warriors","3",22,22.5,5.65
"2794","0041400224","202691","1610612744","Golden State Warriors","3",23,23.1,4.75
"2795","0041400224","202691","1610612744","Golden State Warriors","3",1,-1.1,5.25
"2796","0041400224","202691","1610612744","Golden State Warriors","4",24,22.8,14.05
"2797","0041400225","202691","1610612744","Golden State Warriors","1",17,16.6,9.15
"2798","0041400225","202691","1610612744","Golden State Warriors","1",16,11.4,17.35
"2799","0041400225","202691","1610612744","Golden State Warriors","1",6,1.7,11.95
"2800","0041400225","202691","1610612744","Golden State Warriors","1",17,7.7,21.15
"2801","0041400225","202691","1610612744","Golden State Warriors","2",16,-1.6,21.75
"2802","0041400225","202691","1610612744","Golden State Warriors","2",9,-6.2,12.45
"2803","0041400225","202691","1610612744","Golden State Warriors","2",22,22.6,6.65
"2804","0041400225","202691","1610612744","Golden State Warriors","2",23,23.4,6.35
"2805","0041400225","202691","1610612744","Golden State Warriors","3",18,12.1,18.75
"2806","0041400225","202691","1610612744","Golden State Warriors","3",10,4.7,14.55
"2807","0041400225","202691","1610612744","Golden State Warriors","3",17,8.1,20.95
"2808","0041400225","202691","1610612744","Golden State Warriors","3",13,-11.1,13.25
"2809","0041400225","202691","1610612744","Golden State Warriors","4",24,21.1,18.65
"2810","0041400225","202691","1610612744","Golden State Warriors","4",24,-14.1,25.05
"2811","0041400225","202691","1610612744","Golden State Warriors","4",15,6.5,19.75
"2812","0041400225","202691","1610612744","Golden State Warriors","4",4,-0.8,9.75
"2813","0041400226","202691","1610612744","Golden State Warriors","1",25,16.2,24.45
"2814","0041400226","202691","1610612744","Golden State Warriors","1",23,-22.9,9.45
"2815","0041400226","202691","1610612744","Golden State Warriors","1",24,-22.3,15.65
"2816","0041400226","202691","1610612744","Golden State Warriors","1",10,-3.2,15.35
"2817","0041400226","202691","1610612744","Golden State Warriors","1",13,-11.9,12.45
"2818","0041400226","202691","1610612744","Golden State Warriors","2",15,6.1,19.85
"2819","0041400226","202691","1610612744","Golden State Warriors","2",14,0.7,19.85
"2820","0041400226","202691","1610612744","Golden State Warriors","2",24,23.6,9.65
"2821","0041400226","202691","1610612744","Golden State Warriors","2",0,-0.4,6.15
"2822","0041400226","202691","1610612744","Golden State Warriors","2",12,-12.8,4.25
"2823","0041400226","202691","1610612744","Golden State Warriors","3",8,6.7,10.75
"2824","0041400226","202691","1610612744","Golden State Warriors","3",9,-0.2,14.85
"2825","0041400226","202691","1610612744","Golden State Warriors","3",25,16.6,24.75
"2826","0041400311","202691","1610612744","Golden State Warriors","1",4,-0.8,9.75
"2827","0041400311","202691","1610612744","Golden State Warriors","1",25,9.4,29.05
"2828","0041400311","202691","1610612744","Golden State Warriors","1",0,0,5.35
"2829","0041400311","202691","1610612744","Golden State Warriors","1",24,23.1,12.35
"2830","0041400311","202691","1610612744","Golden State Warriors","1",21,21.2,9.95
"2831","0041400311","202691","1610612744","Golden State Warriors","1",1,1.2,5.55
"2832","0041400311","202691","1610612744","Golden State Warriors","1",22,-22.9,7.15
"2833","0041400311","202691","1610612744","Golden State Warriors","2",25,23,15.45
"2834","0041400311","202691","1610612744","Golden State Warriors","2",0,-0.2,5.25
"2835","0041400311","202691","1610612744","Golden State Warriors","2",3,-0.4,8.25
"2836","0041400311","202691","1610612744","Golden State Warriors","2",1,-1.1,6.35
"2837","0041400311","202691","1610612744","Golden State Warriors","3",27,15.5,28.05
"2838","0041400311","202691","1610612744","Golden State Warriors","3",2,-0.5,7.75
"2839","0041400311","202691","1610612744","Golden State Warriors","3",1,1.8,5.95
"2840","0041400311","202691","1610612744","Golden State Warriors","3",15,-9.2,18.15
"2841","0041400311","202691","1610612744","Golden State Warriors","4",2,0.2,8.05
"2842","0041400311","202691","1610612744","Golden State Warriors","4",24,23.9,9.95
"2843","0041400311","202691","1610612744","Golden State Warriors","4",28,16,28.55
"2844","0041400312","202691","1610612744","Golden State Warriors","1",24,10.3,27.15
"2845","0041400312","202691","1610612744","Golden State Warriors","1",13,-13.8,6.75
"2846","0041400312","202691","1610612744","Golden State Warriors","1",18,-12.2,18.95
"2847","0041400312","202691","1610612744","Golden State Warriors","2",24,14.9,25.25
"2848","0041400312","202691","1610612744","Golden State Warriors","2",2,0.9,7.15
"2849","0041400312","202691","1610612744","Golden State Warriors","2",26,14.7,27.25
"2850","0041400312","202691","1610612744","Golden State Warriors","3",2,-0.4,7.45
"2851","0041400312","202691","1610612744","Golden State Warriors","3",23,-23.1,7.25
"2852","0041400312","202691","1610612744","Golden State Warriors","3",0,0,5.35
"2853","0041400312","202691","1610612744","Golden State Warriors","4",25,17.6,23.35
"2854","0041400312","202691","1610612744","Golden State Warriors","4",16,-9.2,18.75
"2855","0041400312","202691","1610612744","Golden State Warriors","4",25,14.1,26.85
"2856","0041400312","202691","1610612744","Golden State Warriors","4",25,-20.2,20.15
"2857","0041400312","202691","1610612744","Golden State Warriors","4",1,-1.5,5.85
"2858","0041400312","202691","1610612744","Golden State Warriors","4",15,12.2,15.45
"2859","0041400313","202691","1610612744","Golden State Warriors","1",23,23.1,5.65
"2860","0041400313","202691","1610612744","Golden State Warriors","1",19,0.6,24.75
"2861","0041400313","202691","1610612744","Golden State Warriors","1",17,-12.3,17.35
"2862","0041400313","202691","1610612744","Golden State Warriors","1",28,-2.4,33.75
"2863","0041400313","202691","1610612744","Golden State Warriors","1",25,21.2,19.85
"2864","0041400313","202691","1610612744","Golden State Warriors","1",3,2.9,6.15
"2865","0041400313","202691","1610612744","Golden State Warriors","1",25,-13.9,26.65
"2866","0041400313","202691","1610612744","Golden State Warriors","1",1,-1.3,5.25
"2867","0041400313","202691","1610612744","Golden State Warriors","1",0,0,5.35
"2868","0041400313","202691","1610612744","Golden State Warriors","2",17,-9,20.05
"2869","0041400313","202691","1610612744","Golden State Warriors","2",25,20.6,19.45
"2870","0041400313","202691","1610612744","Golden State Warriors","2",23,23.4,5.25
"2871","0041400313","202691","1610612744","Golden State Warriors","2",24,-16,24.45
"2872","0041400313","202691","1610612744","Golden State Warriors","3",3,-3.5,6.95
"2873","0041400313","202691","1610612744","Golden State Warriors","4",19,19.2,6.65
"2874","0041400313","202691","1610612744","Golden State Warriors","4",25,18.1,22.55
"2875","0041400314","202691","1610612744","Golden State Warriors","1",24,-15.2,24.95
"2876","0041400314","202691","1610612744","Golden State Warriors","1",14,9.5,16.75
"2877","0041400314","202691","1610612744","Golden State Warriors","2",16,5,21.25
"2878","0041400314","202691","1610612744","Golden State Warriors","2",15,5.6,20.05
"2879","0041400314","202691","1610612744","Golden State Warriors","2",1,-1.5,5.65
"2880","0041400314","202691","1610612744","Golden State Warriors","2",25,12.7,27.15
"2881","0041400314","202691","1610612744","Golden State Warriors","2",22,22.8,6.45
"2882","0041400314","202691","1610612744","Golden State Warriors","2",25,-8.1,29.15
"2883","0041400314","202691","1610612744","Golden State Warriors","2",25,15.4,25.05
"2884","0041400314","202691","1610612744","Golden State Warriors","2",24,18.2,22.25
"2885","0041400314","202691","1610612744","Golden State Warriors","3",24,-23.2,13.25
"2886","0041400314","202691","1610612744","Golden State Warriors","3",23,-23.4,5.05
"2887","0041400314","202691","1610612744","Golden State Warriors","3",13,-13.1,9.75
"2888","0041400314","202691","1610612744","Golden State Warriors","4",25,-2.3,30.15
"2889","0041400314","202691","1610612744","Golden State Warriors","4",25,-2.3,30.15
"2890","0041400314","202691","1610612744","Golden State Warriors","4",14,-14.2,9.35
"2891","0041400314","202691","1610612744","Golden State Warriors","4",1,1,6.15
"2892","0041400314","202691","1610612744","Golden State Warriors","4",25,-13.1,26.85
"2893","0041400314","202691","1610612744","Golden State Warriors","4",2,2.1,4.65
"2894","0041400314","202691","1610612744","Golden State Warriors","4",25,-20.4,20.85
"2895","0041400314","202691","1610612744","Golden State Warriors","4",25,13.5,26.55
"2896","0041400315","202691","1610612744","Golden State Warriors","1",22,22.5,9.45
"2897","0041400315","202691","1610612744","Golden State Warriors","1",14,-1.8,19.85
"2898","0041400315","202691","1610612744","Golden State Warriors","1",18,-11.4,19.85
"2899","0041400315","202691","1610612744","Golden State Warriors","1",1,-1.3,5.05
"2900","0041400315","202691","1610612744","Golden State Warriors","2",25,14.3,26.35
"2901","0041400315","202691","1610612744","Golden State Warriors","2",22,-22.8,5.85
"2902","0041400315","202691","1610612744","Golden State Warriors","2",24,-23.5,10.85
"2903","0041400315","202691","1610612744","Golden State Warriors","2",16,7.7,20.05
"2904","0041400315","202691","1610612744","Golden State Warriors","2",2,-0.4,7.75
"2905","0041400315","202691","1610612744","Golden State Warriors","2",26,15.4,27.15
"2906","0041400315","202691","1610612744","Golden State Warriors","2",19,8,23.05
"2907","0041400315","202691","1610612744","Golden State Warriors","3",1,1.7,6.15
"2908","0041400315","202691","1610612744","Golden State Warriors","3",24,-21.7,17.15
"2909","0041400315","202691","1610612744","Golden State Warriors","3",7,-7,7.75
"2910","0041400401","202691","1610612744","Golden State Warriors","1",1,1.8,5.85
"2911","0041400401","202691","1610612744","Golden State Warriors","1",25,-20.2,20.55
"2912","0041400401","202691","1610612744","Golden State Warriors","1",4,-3.4,7.45
"2913","0041400401","202691","1610612744","Golden State Warriors","2",8,-8.6,7.75
"2914","0041400401","202691","1610612744","Golden State Warriors","2",22,22.8,5.35
"2915","0041400401","202691","1610612744","Golden State Warriors","2",26,-2.7,31.55
"2916","0041400401","202691","1610612744","Golden State Warriors","3",2,-1.5,6.65
"2917","0041400401","202691","1610612744","Golden State Warriors","3",24,13.6,26.15
"2918","0041400401","202691","1610612744","Golden State Warriors","3",18,11.3,19.85
"2919","0041400401","202691","1610612744","Golden State Warriors","3",24,-16.3,23.95
"2920","0041400401","202691","1610612744","Golden State Warriors","3",24,23.7,10.25
"2921","0041400401","202691","1610612744","Golden State Warriors","4",27,16.6,26.85
"2922","0041400401","202691","1610612744","Golden State Warriors","4",25,17.3,23.65
"2923","0041400401","202691","1610612744","Golden State Warriors","5",23,-22.8,8.95
"2924","0041400402","202691","1610612744","Golden State Warriors","1",25,-16.6,24.95
"2925","0041400402","202691","1610612744","Golden State Warriors","1",14,-14.1,8.25
"2926","0041400402","202691","1610612744","Golden State Warriors","1",9,8.6,8.65
"2927","0041400402","202691","1610612744","Golden State Warriors","1",26,11.3,29.65
"2928","0041400402","202691","1610612744","Golden State Warriors","1",15,14.7,11.35
"2929","0041400402","202691","1610612744","Golden State Warriors","1",23,23,4.75
"2930","0041400402","202691","1610612744","Golden State Warriors","2",26,-10,29.65
"2931","0041400402","202691","1610612744","Golden State Warriors","2",17,14.4,15.95
"2932","0041400402","202691","1610612744","Golden State Warriors","2",12,0.4,17.95
"2933","0041400402","202691","1610612744","Golden State Warriors","2",26,-18.8,24.45
"2934","0041400402","202691","1610612744","Golden State Warriors","2",22,8.8,25.85
"2935","0041400402","202691","1610612744","Golden State Warriors","2",12,-0.4,17.55
"2936","0041400402","202691","1610612744","Golden State Warriors","2",22,12.1,24.65
"2937","0041400402","202691","1610612744","Golden State Warriors","3",16,-3.2,21.65
"2938","0041400402","202691","1610612744","Golden State Warriors","3",25,-7.5,29.85
"2939","0041400402","202691","1610612744","Golden State Warriors","3",24,23.6,12.95
"2940","0041400402","202691","1610612744","Golden State Warriors","3",1,-0.8,6.85
"2941","0041400402","202691","1610612744","Golden State Warriors","3",23,23.4,10.45
"2942","0041400402","202691","1610612744","Golden State Warriors","3",11,2.8,16.55
"2943","0041400402","202691","1610612744","Golden State Warriors","3",13,-5.9,17.55
"2944","0041400402","202691","1610612744","Golden State Warriors","4",9,-8.7,9.45
"2945","0041400402","202691","1610612744","Golden State Warriors","4",25,18.2,23.15
"2946","0041400402","202691","1610612744","Golden State Warriors","4",15,-9.3,17.95
"2947","0041400402","202691","1610612744","Golden State Warriors","4",25,-15.8,25.55
"2948","0041400402","202691","1610612744","Golden State Warriors","4",28,17.6,27.15
"2949","0041400402","202691","1610612744","Golden State Warriors","4",7,4.8,11.25
"2950","0041400402","202691","1610612744","Golden State Warriors","4",1,0.4,6.45
"2951","0041400402","202691","1610612744","Golden State Warriors","5",25,-11.4,28.55
"2952","0041400403","202691","1610612744","Golden State Warriors","1",5,5.4,7.45
"2953","0041400403","202691","1610612744","Golden State Warriors","1",11,-7.9,14.15
"2954","0041400403","202691","1610612744","Golden State Warriors","1",18,18.9,5.55
"2955","0041400403","202691","1610612744","Golden State Warriors","1",26,-8.1,30.45
"2956","0041400403","202691","1610612744","Golden State Warriors","1",17,4.2,22.25
"2957","0041400403","202691","1610612744","Golden State Warriors","2",7,7,6.75
"2958","0041400403","202691","1610612744","Golden State Warriors","2",10,10.3,7.15
"2959","0041400403","202691","1610612744","Golden State Warriors","2",25,19.6,21.75
"2960","0041400403","202691","1610612744","Golden State Warriors","2",23,23.6,5.35
"2961","0041400403","202691","1610612744","Golden State Warriors","3",25,10.8,28.85
"2962","0041400403","202691","1610612744","Golden State Warriors","3",0,0,5.35
"2963","0041400403","202691","1610612744","Golden State Warriors","3",23,-23.5,5.35
"2964","0041400403","202691","1610612744","Golden State Warriors","3",5,-3.5,9.45
"2965","0041400403","202691","1610612744","Golden State Warriors","4",27,-7.8,31.55
"2966","0041400403","202691","1610612744","Golden State Warriors","4",25,-22.4,17.05
"2967","0041400403","202691","1610612744","Golden State Warriors","4",5,-4,8.25
"2968","0041400404","202691","1610612744","Golden State Warriors","1",26,15.7,26.65
"2969","0041400404","202691","1610612744","Golden State Warriors","1",7,6.5,8.95
"2970","0041400404","202691","1610612744","Golden State Warriors","1",25,17.3,24.25
"2971","0041400404","202691","1610612744","Golden State Warriors","2",25,18.2,22.55
"2972","0041400404","202691","1610612744","Golden State Warriors","2",11,-10.1,10.05
"2973","0041400404","202691","1610612744","Golden State Warriors","2",19,6.5,24.15
"2974","0041400404","202691","1610612744","Golden State Warriors","2",22,-22.8,5.85
"2975","0041400404","202691","1610612744","Golden State Warriors","4",1,0.2,4.25
"2976","0041400404","202691","1610612744","Golden State Warriors","4",26,-18.5,24.75
"2977","0041400405","202691","1610612744","Golden State Warriors","1",24,15.7,24.65
"2978","0041400405","202691","1610612744","Golden State Warriors","1",2,1.3,7.15
"2979","0041400405","202691","1610612744","Golden State Warriors","1",2,-0.6,7.25
"2980","0041400405","202691","1610612744","Golden State Warriors","1",3,-2.3,8.05
"2981","0041400405","202691","1610612744","Golden State Warriors","1",17,5.1,22.05
"2982","0041400405","202691","1610612744","Golden State Warriors","2",2,-0.6,7.65
"2983","0041400405","202691","1610612744","Golden State Warriors","2",0,0,5.35
"2984","0041400405","202691","1610612744","Golden State Warriors","2",17,0.2,22.75
"2985","0041400405","202691","1610612744","Golden State Warriors","3",12,-1.8,17.85
"2986","0041400405","202691","1610612744","Golden State Warriors","3",25,-6.4,29.85
"2987","0041400405","202691","1610612744","Golden State Warriors","3",2,1,7.25
"2988","0041400405","202691","1610612744","Golden State Warriors","3",2,-1.9,6.45
"2989","0041400405","202691","1610612744","Golden State Warriors","4",28,19.3,26.65
"2990","0041400405","202691","1610612744","Golden State Warriors","4",23,23.7,6.65
"2991","0041400406","202691","1610612744","Golden State Warriors","1",17,-12,18.45
"2992","0041400406","202691","1610612744","Golden State Warriors","2",14,-8.9,16.45
"2993","0041400406","202691","1610612744","Golden State Warriors","2",25,-22.4,17.55
"2994","0041400406","202691","1610612744","Golden State Warriors","3",24,-16.8,23.15
"2995","0041400406","202691","1610612744","Golden State Warriors","4",11,-0.8,16.55
"2996","0041400406","202691","1610612744","Golden State Warriors","4",18,8.6,21.65
"2997","0041400406","202691","1610612744","Golden State Warriors","4",23,-23.2,5.55
"2998","0041400402","203521","1610612739","Cleveland Cavaliers","1",26,-14.2,27.15
"2999","0041400402","203521","1610612739","Cleveland Cavaliers","2",24,23,13.25
"3000","0041400402","203521","1610612739","Cleveland Cavaliers","2",24,16.5,23.35
"3001","0041400402","203521","1610612739","Cleveland Cavaliers","3",9,1.2,14.95
"3002","0041400402","203521","1610612739","Cleveland Cavaliers","3",27,-7.5,31.25
"3003","0041400402","203521","1610612739","Cleveland Cavaliers","4",16,8.6,19.05
"3004","0041400402","203521","1610612739","Cleveland Cavaliers","4",17,9.7,19.45
"3005","0041400402","203521","1610612739","Cleveland Cavaliers","4",25,5.1,29.85
"3006","0041400402","203521","1610612739","Cleveland Cavaliers","4",25,-17.2,24.45
"3007","0041400402","203521","1610612739","Cleveland Cavaliers","5",4,-0.2,9.95
"3008","0041400403","203521","1610612739","Cleveland Cavaliers","1",12,-12.5,8.35
"3009","0041400403","203521","1610612739","Cleveland Cavaliers","1",7,7.3,7.85
"3010","0041400403","203521","1610612739","Cleveland Cavaliers","1",24,-22.1,16.45
"3011","0041400403","203521","1610612739","Cleveland Cavaliers","1",8,-5.4,11.25
"3012","0041400403","203521","1610612739","Cleveland Cavaliers","1",15,9.7,17.15
"3013","0041400403","203521","1610612739","Cleveland Cavaliers","1",5,4.7,8.85
"3014","0041400403","203521","1610612739","Cleveland Cavaliers","1",19,-19.6,8.05
"3015","0041400403","203521","1610612739","Cleveland Cavaliers","2",24,-24.3,5.55
"3016","0041400403","203521","1610612739","Cleveland Cavaliers","2",26,-19.4,22.85
"3017","0041400403","203521","1610612739","Cleveland Cavaliers","3",27,15.1,28.05
"3018","0041400403","203521","1610612739","Cleveland Cavaliers","3",11,11,8.25
"3019","0041400403","203521","1610612739","Cleveland Cavaliers","3",26,11.4,28.85
