"","grid_type","game_id","game_event_id","player_id","player_name","team_id","team_name","period","minutes_remaining","seconds_remaining","event_type","action_type","shot_type","shot_zone_basic","shot_zone_area","shot_zone_range","shot_distance","loc_x","loc_y","shot_attempted_flag","shot_made_flag","shot_made_numeric","shot_value"
"495","Shot Chart Detail",21400474,105,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,1,42,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-21.3,20.05,1,"missed",0,3
"496","Shot Chart Detail",21400474,291,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,8,35,"Made Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",18,12.4,18.45,1,"made",1,2
"497","Shot Chart Detail",21400474,307,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,6,42,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,0,31.75,1,"missed",0,3
"498","Shot Chart Detail",21400474,333,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,5,10,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-8.6,29.95,1,"made",1,3
"499","Shot Chart Detail",21400493,4,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,11,22,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",27,-17.5,26.15,1,"made",1,3
"500","Shot Chart Detail",21400493,27,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,7,56,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-1.8,6.75,1,"missed",0,2
"501","Shot Chart Detail",21400493,43,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,6,53,"Made Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.9,5.55,1,"made",1,2
"502","Shot Chart Detail",21400493,100,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,0,33,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",29,-12,32.65,1,"missed",0,3
"503","Shot Chart Detail",21400493,238,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,0,37,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",27,-15.2,28.55,1,"missed",0,3
"504","Shot Chart Detail",21400493,247,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,0,18,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,23,15.95,1,"missed",0,3
"505","Shot Chart Detail",21400493,250,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,0,11,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,16.8,25.25,1,"made",1,3
"506","Shot Chart Detail",21400493,285,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,8,43,"Made Shot","Putback Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.8,5.65,1,"made",1,2
"507","Shot Chart Detail",21400493,324,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,5,2,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,-1.3,31.35,1,"missed",0,3
"508","Shot Chart Detail",21400493,333,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,4,2,"Made Shot","Driving Slam Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made",1,2
"509","Shot Chart Detail",21400493,342,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,2,44,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",27,-3.4,32.45,1,"missed",0,3
"510","Shot Chart Detail",21400493,363,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,0,48,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,12.4,27.75,1,"missed",0,3
"511","Shot Chart Detail",21400493,416,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,7,39,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",28,18.1,27.75,1,"made",1,3
"512","Shot Chart Detail",21400493,419,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,7,12,"Missed Shot","Running Bank shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",14,-13,10.75,1,"missed",0,2
"513","Shot Chart Detail",21400493,446,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,4,48,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,0.7,6.15,1,"made",1,2
"514","Shot Chart Detail",21400493,456,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,3,45,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,1.4,6.95,1,"made",1,2
"515","Shot Chart Detail",21400493,468,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,2,20,"Made Shot","Step Back Jump shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-23.4,8.95,1,"made",1,3
"516","Shot Chart Detail",21400493,471,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,1,38,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",27,17.6,26.35,1,"made",1,3
"517","Shot Chart Detail",21400518,9,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,11,15,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1.2,5.35,1,"made",1,2
"518","Shot Chart Detail",21400518,12,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,10,45,"Made Shot","Floating Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",9,-9.5,8.25,1,"made",1,2
"519","Shot Chart Detail",21400518,135,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,4,8,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.5,6.35,1,"made",1,2
"520","Shot Chart Detail",21400518,138,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,3,42,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",22,-18.8,17.15,1,"missed",0,2
"521","Shot Chart Detail",21400518,141,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,3,25,"Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",16,-1,21.25,1,"missed",0,2
"522","Shot Chart Detail",21400518,144,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,2,50,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,0.6,7.45,1,"made",1,2
"523","Shot Chart Detail",21400518,285,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,3,38,"Made Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.8,5.25,1,"made",1,2
"524","Shot Chart Detail",21400518,308,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,1,51,"Missed Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,0,6.45,1,"missed",0,2
"525","Shot Chart Detail",21400518,355,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,9,30,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,17.9,24.45,1,"missed",0,3
"526","Shot Chart Detail",21400518,402,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,5,45,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",27,14.1,28.85,1,"missed",0,3
"527","Shot Chart Detail",21400518,406,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,5,29,"Missed Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",12,-0.4,17.35,1,"missed",0,2
"528","Shot Chart Detail",21400518,488,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,10,6,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,8.8,30.45,1,"missed",0,3
"529","Shot Chart Detail",21400518,508,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,7,53,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",31,-14.6,32.95,1,"made",1,3
"530","Shot Chart Detail",21400518,548,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,4,41,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,0,7.45,1,"made",1,2
"531","Shot Chart Detail",21400533,20,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,8,51,"Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",20,6.2,24.65,1,"made",1,2
"532","Shot Chart Detail",21400533,42,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,6,22,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-16.9,25.75,1,"made",1,3
"533","Shot Chart Detail",21400533,51,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,5,31,"Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",21,-14.7,20.65,1,"missed",0,2
"534","Shot Chart Detail",21400533,72,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,4,43,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",13,-8.6,16.25,1,"missed",0,2
"535","Shot Chart Detail",21400533,157,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,7,47,"Missed Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",9,-0.8,14.85,1,"missed",0,2
"536","Shot Chart Detail",21400533,191,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,4,23,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",31,17.4,30.95,1,"made",1,3
"537","Shot Chart Detail",21400533,193,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,3,54,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",27,11.6,30.25,1,"missed",0,3
"538","Shot Chart Detail",21400533,210,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,2,18,"Made Shot","Driving Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.2,5.25,1,"made",1,2
"539","Shot Chart Detail",21400533,232,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,0,46,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",28,10.8,31.25,1,"made",1,3
"540","Shot Chart Detail",21400533,235,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,0,5,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",28,15.7,28.55,1,"missed",0,3
"541","Shot Chart Detail",21400533,282,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,8,7,"Missed Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",20,8.9,23.55,1,"missed",0,2
"542","Shot Chart Detail",21400533,390,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,8,59,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-18.8,23.85,1,"missed",0,3
"543","Shot Chart Detail",21400533,432,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,5,44,"Made Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,1.3,11.65,1,"made",1,2
"544","Shot Chart Detail",21400533,442,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,4,43,"Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,-5.1,6.95,1,"missed",0,2
"545","Shot Chart Detail",21400533,451,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,4,37,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-17.7,22.45,1,"made",1,3
"546","Shot Chart Detail",21400533,461,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,3,58,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",28,9.1,31.75,1,"missed",0,3
"547","Shot Chart Detail",21400533,488,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,0,53,"Made Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,0.1,6.65,1,"made",1,2
"548","Shot Chart Detail",21400547,5,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,11,15,"Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",20,-10.8,22.75,1,"made",1,2
"549","Shot Chart Detail",21400547,8,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,10,47,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-22.1,18.75,1,"missed",0,3
"550","Shot Chart Detail",21400547,12,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,10,33,"Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1.3,6.65,1,"made",1,2
"551","Shot Chart Detail",21400547,24,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,9,22,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-0.2,7.15,1,"made",1,2
"552","Shot Chart Detail",21400547,53,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,6,36,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,1.3,32.15,1,"missed",0,3
"553","Shot Chart Detail",21400547,91,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,3,40,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-20.9,20.85,1,"made",1,3
"554","Shot Chart Detail",21400547,93,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,3,18,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",28,-15.2,29.35,1,"missed",0,3
"555","Shot Chart Detail",21400547,109,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,1,43,"Missed Shot","Driving Jump shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,-1,8.95,1,"missed",0,2
"556","Shot Chart Detail",21400547,237,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,1,53,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,13,28.75,1,"made",1,3
"557","Shot Chart Detail",21400547,252,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,0,42,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",27,-8.2,31.55,1,"missed",0,3
"558","Shot Chart Detail",21400547,331,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,6,0,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,11,28.25,1,"made",1,3
"559","Shot Chart Detail",21400547,362,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,3,25,"Missed Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,2.4,12.15,1,"missed",0,2
"560","Shot Chart Detail",21400547,386,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,0,41,"Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",17,-10.8,18.45,1,"made",1,2
"561","Shot Chart Detail",21400547,498,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,2,42,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,-7,29.85,1,"missed",0,3
"562","Shot Chart Detail",21400547,511,201939,"Stephen Curry",1610612744,"Golden State Warriors",4,0,53,"Made Shot","Running Bank shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,1.3,8.25,1,"made",1,2
"563","Shot Chart Detail",21400571,31,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,7,50,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,12.1,27.65,1,"made",1,3
"564","Shot Chart Detail",21400571,35,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,7,20,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,17,24.25,1,"missed",0,3
"565","Shot Chart Detail",21400571,59,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,5,13,"Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",17,0,22.85,1,"made",1,2
"566","Shot Chart Detail",21400571,159,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,6,57,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,11,27.45,1,"missed",0,3
"567","Shot Chart Detail",21400571,169,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,5,31,"Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1,5.25,1,"made",1,2
"568","Shot Chart Detail",21400571,179,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,4,52,"Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,2.6,5.25,1,"made",1,2
"569","Shot Chart Detail",21400571,197,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,2,57,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,0,30.95,1,"made",1,3
"570","Shot Chart Detail",21400571,199,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,2,29,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,-7.9,29.85,1,"missed",0,3
"571","Shot Chart Detail",21400571,218,201939,"Stephen Curry",1610612744,"Golden State Warriors",2,0,0,"Missed Shot","Jump Shot","3PT Field Goal","Backcourt","Back Court(BC)","Back Court Shot",78,-18.7,81.05,1,"missed",0,3
"572","Shot Chart Detail",21400571,235,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,10,4,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,10.8,26.95,1,"made",1,3
"573","Shot Chart Detail",21400571,239,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,8,58,"Made Shot","Driving Jump shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,3.1,5.95,1,"made",1,2
"574","Shot Chart Detail",21400571,243,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,8,39,"Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",24,23.4,13.75,1,"made",1,3
"575","Shot Chart Detail",21400571,258,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,7,5,"Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",24,23.9,11.65,1,"missed",0,3
"576","Shot Chart Detail",21400571,285,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,4,39,"Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",19,6.4,24.15,1,"made",1,2
"577","Shot Chart Detail",21400571,315,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,1,14,"Made Shot","Running Bank shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,5.3,10.25,1,"made",1,2
"578","Shot Chart Detail",21400571,330,201939,"Stephen Curry",1610612744,"Golden State Warriors",3,0,23,"Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,4.7,7.25,1,"missed",0,2
"579","Shot Chart Detail",21400582,9,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,10,20,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.7,5.95,1,"missed",0,2
"580","Shot Chart Detail",21400582,21,201939,"Stephen Curry",1610612744,"Golden State Warriors",1,9,21,"Made Shot","Turnaround Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Left Side(L)","8-16 ft.",14,-7.3,17.85,1,"made",1,2
