"","player_id","player_name","team_id","team_name","period","minutes_remaining","seconds_remaining","shot_zone_basic","shot_zone_area","shot_zone_range","shot_distance","loc_x","loc_y","shot_made_numeric","shot_value","time","shot_type","shot_zone"
"1250",2544,"LeBron James",1610612739,"Cleveland Cavaliers",1,8,5,"In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,-3.5,10.75,0,2,235,"Jump",1
"1251",2544,"LeBron James",1610612739,"Cleveland Cavaliers",1,6,35,"Above the Break 3","Left Side Center(LC)","24+ ft.",24,-13.1,26.05,0,3,325,"Jump",4
"1252",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,11,40,"Restricted Area","Center(C)","Less Than 8 ft.",1,-0.8,6.45,1,2,740,"Layup",1
"1253",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,10,45,"In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,-2.7,11.25,0,2,795,"Jump",1
"1254",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,8,13,"In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,0,12.45,1,2,947,"Jump",1
"1255",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,7,36,"Right Corner 3","Right Side(R)","24+ ft.",23,23,10.55,0,3,984,"Jump",4
"1256",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,6,9,"Mid-Range","Left Side(L)","16-24 ft.",20,-16.6,16.75,0,2,1071,"Jump",3
"1257",2544,"LeBron James",1610612739,"Cleveland Cavaliers",2,4,31,"Restricted Area","Center(C)","Less Than 8 ft.",0,0,4.95,1,2,1169,"Layup",1
"1258",2544,"LeBron James",1610612739,"Cleveland Cavaliers",3,10,8,"Above the Break 3","Right Side Center(RC)","24+ ft.",27,17.3,26.65,0,3,1552,"Jump",4
"1259",2544,"LeBron James",1610612739,"Cleveland Cavaliers",3,5,28,"Above the Break 3","Left Side Center(LC)","24+ ft.",27,-18,25.75,0,3,1832,"Jump",4
"1260",2544,"LeBron James",1610612739,"Cleveland Cavaliers",3,5,24,"Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,0,2,1836,"Others",1
"1261",2544,"LeBron James",1610612739,"Cleveland Cavaliers",3,4,43,"Restricted Area","Center(C)","Less Than 8 ft.",1,-1.6,4.75,1,2,1877,"Layup",1
"1262",2544,"LeBron James",1610612739,"Cleveland Cavaliers",3,0,0,"Above the Break 3","Right Side Center(RC)","24+ ft.",25,14.4,26.65,0,3,2160,"Jump",4
"1263",2544,"LeBron James",1610612739,"Cleveland Cavaliers",1,10,19,"Mid-Range","Left Side(L)","8-16 ft.",15,-14.6,11.65,0,2,101,"Jump",2
