"","player_id","player_name","team_id","team_name","period","minutes_remaining","seconds_remaining","shot_zone_basic","shot_zone_area","shot_zone_range","shot_distance","loc_x","loc_y","shot_made_numeric","shot_value","time","shot_type","shot_zone"
"319",201939,"Stephen Curry",1610612744,"Golden State Warriors",2,0,8,"Above the Break 3","Center(C)","24+ ft.",24,-7.1,28.75,0,3,1432,"Jump",4
"320",201939,"Stephen Curry",1610612744,"Golden State Warriors",3,10,12,"Mid-Range","Left Side Center(LC)","16-24 ft.",19,-13.3,18.95,1,2,1548,"Jump",3
"321",201939,"Stephen Curry",1610612744,"Golden State Warriors",3,9,15,"Restricted Area","Center(C)","Less Than 8 ft.",0,0.6,5.55,1,2,1605,"Layup",1
"322",201939,"Stephen Curry",1610612744,"Golden State Warriors",3,8,19,"In The Paint (Non-RA)","Center(C)","8-16 ft.",14,6.5,17.65,1,2,1661,"Jump",2
"323",201939,"Stephen Curry",1610612744,"Golden State Warriors",3,7,40,"Restricted Area","Center(C)","Less Than 8 ft.",0,0.9,5.35,0,2,1700,"Layup",1
"324",201939,"Stephen Curry",1610612744,"Golden State Warriors",3,5,21,"Above the Break 3","Right Side Center(RC)","24+ ft.",23,14.7,24.15,0,3,1839,"Jump",4
"325",201939,"Stephen Curry",1610612744,"Golden State Warriors",3,4,6,"Above the Break 3","Left Side Center(LC)","24+ ft.",25,-15.7,24.75,1,3,1914,"Jump",4
"326",201939,"Stephen Curry",1610612744,"Golden State Warriors",3,0,31,"Above the Break 3","Center(C)","24+ ft.",24,1.5,29.35,0,3,2129,"Jump",4
"327",201939,"Stephen Curry",1610612744,"Golden State Warriors",4,5,22,"Mid-Range","Right Side Center(RC)","16-24 ft.",19,7.5,23.35,1,2,2558,"Jump",3
"328",201939,"Stephen Curry",1610612744,"Golden State Warriors",4,4,4,"Mid-Range","Center(C)","16-24 ft.",21,2.4,26.85,0,2,2636,"Jump",3
"329",201939,"Stephen Curry",1610612744,"Golden State Warriors",1,10,16,"Above the Break 3","Left Side Center(LC)","24+ ft.",28,-19.6,25.55,0,3,104,"Jump",4
"330",201939,"Stephen Curry",1610612744,"Golden State Warriors",1,3,53,"Mid-Range","Left Side(L)","16-24 ft.",17,-17.5,7.75,1,2,487,"Jump",3
"331",201939,"Stephen Curry",1610612744,"Golden State Warriors",1,3,30,"Above the Break 3","Right Side Center(RC)","24+ ft.",26,12.5,28.85,0,3,510,"Jump",4
"332",201939,"Stephen Curry",1610612744,"Golden State Warriors",2,6,26,"Restricted Area","Center(C)","Less Than 8 ft.",2,2.3,5.85,0,2,1054,"Layup",1
"333",201939,"Stephen Curry",1610612744,"Golden State Warriors",2,3,59,"Mid-Range","Center(C)","16-24 ft.",17,2,22.45,0,2,1201,"Jump",3
"334",201939,"Stephen Curry",1610612744,"Golden State Warriors",2,2,58,"Mid-Range","Left Side Center(LC)","16-24 ft.",18,-11.1,20.35,0,2,1262,"Jump",3
"335",201939,"Stephen Curry",1610612744,"Golden State Warriors",2,1,42,"Left Corner 3","Left Side(L)","24+ ft.",23,-23.4,7.15,1,3,1338,"Jump",4
"336",201939,"Stephen Curry",1610612744,"Golden State Warriors",2,0,51,"In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,-3.8,10.55,1,2,1389,"Bank",1
"337",201939,"Stephen Curry",1610612744,"Golden State Warriors",2,0,7,"Above the Break 3","Center(C)","24+ ft.",28,-4,33.15,1,3,1433,"Jump",4
"338",201939,"Stephen Curry",1610612744,"Golden State Warriors",3,8,24,"Mid-Range","Left Side Center(LC)","16-24 ft.",23,-16,22.05,0,2,1656,"Jump",3
"339",201939,"Stephen Curry",1610612744,"Golden State Warriors",4,7,5,"Restricted Area","Center(C)","Less Than 8 ft.",2,2,7.15,1,2,2455,"Layup",1
"340",201939,"Stephen Curry",1610612744,"Golden State Warriors",4,5,7,"Mid-Range","Left Side(L)","8-16 ft.",10,-8.7,10.25,1,2,2573,"Bank",2
"341",201939,"Stephen Curry",1610612744,"Golden State Warriors",4,2,59,"Restricted Area","Center(C)","Less Than 8 ft.",1,-0.8,5.95,1,2,2701,"Layup",1
"342",201939,"Stephen Curry",1610612744,"Golden State Warriors",4,0,55,"Above the Break 3","Center(C)","24+ ft.",27,-5.2,32.05,1,3,2825,"Jump",4
"343",201939,"Stephen Curry",1610612744,"Golden State Warriors",4,0,17,"Restricted Area","Center(C)","Less Than 8 ft.",2,1.8,6.75,0,2,2863,"Layup",1
"344",201939,"Stephen Curry",1610612744,"Golden State Warriors",1,10,32,"In The Paint (Non-RA)","Center(C)","8-16 ft.",12,2.6,17.95,1,2,88,"Jump",2
"345",201939,"Stephen Curry",1610612744,"Golden State Warriors",1,9,56,"Above the Break 3","Right Side Center(RC)","24+ ft.",25,10.8,28.25,0,3,124,"Jump",4
"346",201939,"Stephen Curry",1610612744,"Golden State Warriors",1,8,47,"Above the Break 3","Right Side Center(RC)","24+ ft.",24,20.4,18.95,1,3,193,"Jump",4
"347",201939,"Stephen Curry",1610612744,"Golden State Warriors",1,4,14,"Above the Break 3","Right Side Center(RC)","24+ ft.",29,20.3,26.15,1,3,466,"Jump",4
"348",201939,"Stephen Curry",1610612744,"Golden State Warriors",1,3,20,"Above the Break 3","Left Side Center(LC)","24+ ft.",24,-14.9,24.95,0,3,520,"Jump",4
"349",201939,"Stephen Curry",1610612744,"Golden State Warriors",1,2,43,"Mid-Range","Right Side(R)","8-16 ft.",10,10,7.85,0,2,557,"Jump",2
"350",201939,"Stephen Curry",1610612744,"Golden State Warriors",1,0,51,"Restricted Area","Center(C)","Less Than 8 ft.",0,-0.5,5.05,1,2,669,"Layup",1
"351",201939,"Stephen Curry",1610612744,"Golden State Warriors",1,0,32,"Right Corner 3","Right Side(R)","24+ ft.",22,22.6,7.55,1,3,688,"Jump",4
"352",201939,"Stephen Curry",1610612744,"Golden State Warriors",1,0,0,"Above the Break 3","Left Side Center(LC)","24+ ft.",25,-16.8,24.45,0,3,720,"Jump",4
"353",201939,"Stephen Curry",1610612744,"Golden State Warriors",2,3,43,"Left Corner 3","Left Side(L)","24+ ft.",23,-23.2,5.55,0,3,1217,"Jump",4
"354",201939,"Stephen Curry",1610612744,"Golden State Warriors",2,2,22,"Restricted Area","Center(C)","Less Than 8 ft.",1,-0.4,4.25,1,2,1298,"Layup",1
