"","player_id","player_name","team_id","team_name","period","minutes_remaining","seconds_remaining","shot_zone_basic","shot_zone_area","shot_zone_range","shot_distance","loc_x","loc_y","shot_made_numeric","shot_value","time","shot_type","shot_zone"
"972",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,7,37,"Left Corner 3","Left Side(L)","24+ ft.",24,-23.4,10.85,0,3,263,"Jump",4
"973",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,5,28,"Mid-Range","Right Side(R)","8-16 ft.",13,13.5,7.25,0,2,392,"Jump",2
"974",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,4,21,"Left Corner 3","Left Side(L)","24+ ft.",23,-23.2,5.35,0,3,459,"Jump",4
"975",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,3,15,"Restricted Area","Center(C)","Less Than 8 ft.",1,-0.8,6.45,0,2,525,"Layup",1
"976",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,2,13,"Restricted Area","Center(C)","Less Than 8 ft.",0,0.1,4.65,1,2,587,"Layup",1
"977",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,1,52,"Restricted Area","Center(C)","Less Than 8 ft.",0,-0.2,5.65,1,2,608,"Layup",1
"978",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,0,26,"Above the Break 3","Left Side Center(LC)","24+ ft.",25,-19.9,21.45,0,3,694,"Jump",4
"979",203506,"Victor Oladipo",1610612753,"Orlando Magic",3,9,20,"Mid-Range","Right Side(R)","8-16 ft.",13,13.6,3.65,0,2,1600,"Jump",2
"980",203506,"Victor Oladipo",1610612753,"Orlando Magic",3,7,59,"Mid-Range","Center(C)","16-24 ft.",17,2.1,22.55,1,2,1681,"Jump",3
"981",203506,"Victor Oladipo",1610612753,"Orlando Magic",3,7,38,"Restricted Area","Center(C)","Less Than 8 ft.",0,0,4.95,0,2,1702,"Layup",1
"982",203506,"Victor Oladipo",1610612753,"Orlando Magic",3,2,8,"Restricted Area","Center(C)","Less Than 8 ft.",2,-1.9,7.15,0,2,2032,"Layup",1
"983",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,11,49,"Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.15,0,2,2171,"Layup",1
"984",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,10,5,"Mid-Range","Right Side Center(RC)","16-24 ft.",16,11,18.15,0,2,2275,"Jump",3
"985",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,9,21,"In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,3.7,7.55,0,2,2319,"Jump",1
"986",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,7,35,"Mid-Range","Right Side Center(RC)","16-24 ft.",16,7.2,20.15,0,2,2425,"Jump",3
"987",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,2,36,"Mid-Range","Right Side(R)","8-16 ft.",13,13.8,4.65,1,2,2724,"Jump",2
"988",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,1,28,"Right Corner 3","Right Side(R)","24+ ft.",24,24.2,8.95,1,3,2792,"Jump",4
"989",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,0,45,"Mid-Range","Right Side(R)","8-16 ft.",12,12.9,5.25,1,2,2835,"Jump",2
"990",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,5,35,"In The Paint (Non-RA)","Right Side(R)","8-16 ft.",11,7.5,13.85,0,2,385,"Jump",2
"991",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,4,25,"Mid-Range","Right Side Center(RC)","16-24 ft.",16,7.5,19.55,1,2,455,"Jump",3
"992",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,0,0,"Above the Break 3","Back Court(BC)","Back Court Shot",40,8.1,45.25,0,3,720,"Jump",0
"993",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,7,37,"Above the Break 3","Right Side Center(RC)","24+ ft.",25,10.8,28.55,0,3,983,"Jump",4
"994",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,5,53,"Restricted Area","Center(C)","Less Than 8 ft.",2,1.5,7.55,0,2,1087,"Layup",1
"995",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,4,4,"Right Corner 3","Right Side(R)","24+ ft.",23,22.5,11.05,1,3,1196,"Jump",4
"996",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,3,0,"Restricted Area","Center(C)","Less Than 8 ft.",1,-0.4,6.75,1,2,1260,"Layup",1
"997",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,1,29,"Above the Break 3","Right Side Center(RC)","24+ ft.",25,23.4,15.65,1,3,1351,"Jump",4
"998",203506,"Victor Oladipo",1610612753,"Orlando Magic",3,7,55,"Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,2,1685,"Others",1
"999",203506,"Victor Oladipo",1610612753,"Orlando Magic",3,5,55,"Above the Break 3","Center(C)","24+ ft.",26,-1.5,31.25,0,3,1805,"Jump",4
"1000",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,10,23,"Above the Break 3","Left Side Center(LC)","24+ ft.",25,-11.1,28.35,0,3,2257,"Jump",4
"1001",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,1,55,"In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,6.4,8.25,1,2,2765,"Jump",1
"1002",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,1,30,"Right Corner 3","Right Side(R)","24+ ft.",23,22.6,11.95,1,3,2790,"Jump",4
"1003",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,0,1,"Restricted Area","Center(C)","Less Than 8 ft.",2,1,7.25,1,2,2879,"Layup",1
"1004",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,11,19,"Mid-Range","Left Side Center(LC)","16-24 ft.",18,-12.7,19.05,0,2,41,"Jump",3
"1005",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,10,3,"Restricted Area","Center(C)","Less Than 8 ft.",0,0.4,5.85,1,2,117,"Layup",1
"1006",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,5,13,"Mid-Range","Left Side(L)","16-24 ft.",19,-19,10.55,0,2,407,"Jump",3
"1007",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,1,0,"Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.95,0,2,660,"Layup",1
"1008",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,11,47,"Mid-Range","Center(C)","8-16 ft.",15,7.2,19.45,1,2,733,"Jump",2
"1009",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,10,49,"Restricted Area","Center(C)","Less Than 8 ft.",0,0.4,5.35,0,2,791,"Layup",1
"1010",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,9,39,"Mid-Range","Right Side Center(RC)","16-24 ft.",21,11.9,23.35,0,2,861,"Jump",3
"1011",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,9,17,"Above the Break 3","Right Side Center(RC)","24+ ft.",26,16,25.85,1,3,883,"Jump",4
"1012",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,6,36,"Above the Break 3","Right Side Center(RC)","24+ ft.",24,21.2,18.45,0,3,1044,"Jump",4
"1013",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,3,54,"Restricted Area","Center(C)","Less Than 8 ft.",0,-0.2,5.85,1,2,1206,"Layup",1
"1014",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,3,32,"In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,0.2,11.25,0,2,1228,"Jump",1
"1015",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,3,29,"Restricted Area","Center(C)","Less Than 8 ft.",0,-0.4,4.95,1,2,1231,"Layup",1
"1016",203506,"Victor Oladipo",1610612753,"Orlando Magic",3,3,11,"In The Paint (Non-RA)","Left Side(L)","8-16 ft.",9,-6.5,11.65,1,2,1969,"Jump",2
"1017",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,7,55,"Restricted Area","Center(C)","Less Than 8 ft.",1,-1.1,5.55,0,2,2405,"Layup",1
"1018",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,5,2,"Above the Break 3","Center(C)","24+ ft.",26,-0.7,31.85,1,3,2578,"Jump",4
"1019",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,2,10,"Restricted Area","Center(C)","Less Than 8 ft.",0,-0.2,6.15,0,2,2750,"Layup",1
"1020",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,0,13,"Above the Break 3","Right Side Center(RC)","24+ ft.",26,13.5,28.35,1,3,2867,"Jump",4
"1021",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,0,0,"Mid-Range","Center(C)","8-16 ft.",14,0,19.55,0,2,2880,"Jump",2
"1022",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,11,18,"Mid-Range","Right Side Center(RC)","16-24 ft.",20,7,24.65,0,2,42,"Jump",3
"1023",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,9,11,"Above the Break 3","Center(C)","24+ ft.",26,0.1,31.55,0,3,169,"Jump",4
"1024",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,8,6,"Above the Break 3","Center(C)","24+ ft.",25,-1.1,31.05,1,3,234,"Jump",4
"1025",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,5,27,"Mid-Range","Right Side Center(RC)","16-24 ft.",18,7.8,22.45,0,2,393,"Jump",3
"1026",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,2,40,"Mid-Range","Center(C)","8-16 ft.",15,-3.8,20.65,1,2,560,"Jump",2
"1027",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,2,7,"Above the Break 3","Center(C)","24+ ft.",24,-0.2,29.95,0,3,593,"Jump",4
"1028",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,0,3,"Mid-Range","Left Side Center(LC)","16-24 ft.",19,-7.1,23.55,1,2,717,"Jump",3
"1029",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,10,53,"Mid-Range","Right Side Center(RC)","16-24 ft.",20,11.4,21.75,0,2,787,"Jump",3
"1030",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,9,48,"Above the Break 3","Right Side Center(RC)","24+ ft.",25,8.3,29.65,0,3,852,"Jump",4
"1031",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,1,9,"Restricted Area","Center(C)","Less Than 8 ft.",2,1.2,7.45,1,2,1371,"Layup",1
"1032",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,0,45,"Restricted Area","Center(C)","Less Than 8 ft.",2,0.7,7.25,1,2,1395,"Layup",1
"1033",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,0,0,"Restricted Area","Center(C)","Less Than 8 ft.",2,2.8,5.95,0,2,1440,"Layup",1
"1034",203506,"Victor Oladipo",1610612753,"Orlando Magic",3,11,16,"Above the Break 3","Right Side Center(RC)","24+ ft.",25,8.3,29.15,0,3,1484,"Jump",4
"1035",203506,"Victor Oladipo",1610612753,"Orlando Magic",3,10,27,"Restricted Area","Center(C)","Less Than 8 ft.",2,1.7,6.35,0,2,1533,"Layup",1
"1036",203506,"Victor Oladipo",1610612753,"Orlando Magic",3,9,39,"Restricted Area","Center(C)","Less Than 8 ft.",2,2.3,6.95,0,2,1581,"Layup",1
"1037",203506,"Victor Oladipo",1610612753,"Orlando Magic",3,6,18,"Mid-Range","Right Side(R)","16-24 ft.",20,19.6,9.65,0,2,1782,"Jump",3
"1038",203506,"Victor Oladipo",1610612753,"Orlando Magic",3,4,13,"Restricted Area","Center(C)","Less Than 8 ft.",2,2,7.25,1,2,1907,"Layup",1
"1039",203506,"Victor Oladipo",1610612753,"Orlando Magic",3,3,31,"In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,2.6,9.45,0,2,1949,"Jump",1
"1040",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,4,21,"In The Paint (Non-RA)","Center(C)","8-16 ft.",13,2.8,18.65,1,2,2619,"Jump",2
"1041",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,3,17,"Above the Break 3","Right Side Center(RC)","24+ ft.",25,10.6,28.25,0,3,2683,"Jump",4
"1042",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,2,39,"Mid-Range","Center(C)","16-24 ft.",22,3.4,27.45,0,2,2721,"Jump",3
"1043",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,1,2,"Restricted Area","Center(C)","Less Than 8 ft.",2,1.7,6.45,0,2,2818,"Layup",1
"1044",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,0,33,"Restricted Area","Center(C)","Less Than 8 ft.",2,-0.7,7.75,1,2,2847,"Layup",1
"1045",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,0,9,"Left Corner 3","Left Side(L)","24+ ft.",23,-22.9,9.95,0,3,2871,"Jump",4
"1046",203506,"Victor Oladipo",1610612753,"Orlando Magic",4,0,3,"Above the Break 3","Left Side Center(LC)","24+ ft.",26,-17.4,25.35,0,3,2877,"Jump",4
"1047",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,10,36,"Above the Break 3","Right Side Center(RC)","24+ ft.",24,11.4,27.25,1,3,84,"Jump",4
"1048",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,10,2,"Restricted Area","Center(C)","Less Than 8 ft.",1,0.2,6.45,0,2,118,"Layup",1
"1049",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,6,58,"Above the Break 3","Right Side Center(RC)","24+ ft.",24,14.4,25.25,0,3,302,"Jump",4
"1050",203506,"Victor Oladipo",1610612753,"Orlando Magic",1,3,51,"Restricted Area","Center(C)","Less Than 8 ft.",1,0,7.15,1,2,489,"Layup",1
"1051",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,10,22,"Restricted Area","Center(C)","Less Than 8 ft.",0,-0.4,6.15,1,2,818,"Layup",1
"1052",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,9,45,"Mid-Range","Right Side Center(RC)","16-24 ft.",19,13.5,19.25,0,2,855,"Jump",3
"1053",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,7,57,"Restricted Area","Center(C)","Less Than 8 ft.",2,2.4,6.15,0,2,963,"Layup",1
"1054",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,4,59,"Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.95,0,2,1141,"Layup",1
"1055",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,4,30,"In The Paint (Non-RA)","Right Side(R)","8-16 ft.",9,7.7,9.95,0,2,1170,"Jump",2
"1056",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,3,19,"Mid-Range","Left Side Center(LC)","16-24 ft.",19,-12.5,20.35,1,2,1241,"Jump",3
"1057",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,0,59,"In The Paint (Non-RA)","Center(C)","8-16 ft.",11,-0.5,17.05,1,2,1381,"Jump",2
"1058",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,0,37,"Right Corner 3","Right Side(R)","24+ ft.",24,24.2,5.05,0,3,1403,"Jump",4
"1059",203506,"Victor Oladipo",1610612753,"Orlando Magic",2,0,0,"Restricted Area","Center(C)","Less Than 8 ft.",1,1.5,5.65,1,2,1440,"Layup",1
"1060",203506,"Victor Oladipo",1610612753,"Orlando Magic",3,11,29,"Restricted Area","Center(C)","Less Than 8 ft.",1,1.3,5.55,0,2,1471,"Layup",1
"1061",203506,"Victor Oladipo",1610612753,"Orlando Magic",3,11,23,"Restricted Area","Center(C)","Less Than 8 ft.",0,0.2,5.35,0,2,1477,"Layup",1
"1062",203506,"Victor Oladipo",1610612753,"Orlando Magic",3,8,12,"Above the Break 3","Center(C)","24+ ft.",24,6.2,29.05,1,3,1668,"Jump",4
