"","game_id","player_id","player_name","team_id","team_name","period","shot_distance","loc_x","loc_y","shot_made_numeric"
"245","0041400143","203084","Harrison Barnes","1610612744","Golden State Warriors","4",0,0,5.35,1
"246","0041400143","203084","Harrison Barnes","1610612744","Golden State Warriors","4",23,23.7,6.15,0
"247","0041400143","203084","Harrison Barnes","1610612744","Golden State Warriors","5",25,5.9,29.65,1
"248","0041400144","203084","Harrison Barnes","1610612744","Golden State Warriors","1",13,-13.3,6.65,0
"249","0041400144","203084","Harrison Barnes","1610612744","Golden State Warriors","2",16,-12.7,16.25,0
"250","0041400144","203084","Harrison Barnes","1610612744","Golden State Warriors","2",2,1.7,6.65,1
"251","0041400144","203084","Harrison Barnes","1610612744","Golden State Warriors","2",1,1,6.35,0
"252","0041400144","203084","Harrison Barnes","1610612744","Golden State Warriors","3",0,0,5.35,1
"253","0041400144","203084","Harrison Barnes","1610612744","Golden State Warriors","3",0,0,5.35,1
"254","0041400144","203084","Harrison Barnes","1610612744","Golden State Warriors","3",13,-13.1,9.45,0
"255","0041400221","203084","Harrison Barnes","1610612744","Golden State Warriors","2",14,-13.9,7.15,1
"256","0041400221","203084","Harrison Barnes","1610612744","Golden State Warriors","2",7,7.2,8.55,1
"257","0041400221","203084","Harrison Barnes","1610612744","Golden State Warriors","2",23,23.3,10.75,1
"258","0041400221","203084","Harrison Barnes","1610612744","Golden State Warriors","3",11,-0.8,16.45,1
"259","0041400222","203084","Harrison Barnes","1610612744","Golden State Warriors","1",13,-6.5,17.35,0
"260","0041400222","203084","Harrison Barnes","1610612744","Golden State Warriors","1",0,0,5.35,1
"261","0041400222","203084","Harrison Barnes","1610612744","Golden State Warriors","1",22,-22.6,7.15,0
"262","0041400222","203084","Harrison Barnes","1610612744","Golden State Warriors","3",12,4.3,16.75,0
"263","0041400222","203084","Harrison Barnes","1610612744","Golden State Warriors","3",6,3.1,11.25,1
"264","0041400222","203084","Harrison Barnes","1610612744","Golden State Warriors","3",2,-0.8,7.25,1
"265","0041400222","203084","Harrison Barnes","1610612744","Golden State Warriors","4",23,23.3,8.05,0
"266","0041400222","203084","Harrison Barnes","1610612744","Golden State Warriors","4",5,3.9,9.75,1
"267","0041400223","203084","Harrison Barnes","1610612744","Golden State Warriors","1",8,-6.7,10.45,1
"268","0041400223","203084","Harrison Barnes","1610612744","Golden State Warriors","1",7,7.3,5.55,1
"269","0041400223","203084","Harrison Barnes","1610612744","Golden State Warriors","2",11,11.3,6.45,1
"270","0041400223","203084","Harrison Barnes","1610612744","Golden State Warriors","2",15,-15.7,8.25,1
"271","0041400223","203084","Harrison Barnes","1610612744","Golden State Warriors","3",19,-19.3,5.25,0
"272","0041400223","203084","Harrison Barnes","1610612744","Golden State Warriors","3",2,1.2,6.95,1
"273","0041400223","203084","Harrison Barnes","1610612744","Golden State Warriors","4",6,0,11.55,0
"274","0041400223","203084","Harrison Barnes","1610612744","Golden State Warriors","4",24,-17.4,23.05,0
