"","group_set","player1","player2","player3","player4","player5","group_name","team_id","team_abbreviation","gp","w","l","w_pct","min","off_rating","def_rating","net_rating","ast_pct","ast_to","ast_ratio","oreb_pct","dreb_pct","reb_pct","tm_tov_pct","efg_pct","ts_pct","pace","pie","group_quantity"
"479","Lineups","203095 "," 101112 "," 202699",NA,NA,"Fournier,Evan - Frye,Channing - Harris,Tobias","1610612753","ORL","42","14","28","0.333","605","102.3","108","-5.7","0.533","1.41","16.7","0.175","0.783","0.475","0.154","0.531","0.556","94.38","0.451",3
"480","Lineups","201600 "," 201569 "," 202347",NA,NA,"Asik,Omer - Gordon,Eric - Pondexter,Quincy","1610612740","NOP","41","26","15","0.634","604","104.9","101.9","3","0.647","1.73","18.9","0.256","0.762","0.509","0.15","0.515","0.543","92.61","0.52",3
"481","Lineups","201945 "," 2744 "," 101107",NA,NA,"Henderson,Gerald - Jefferson,Al - Williams,Marvin","1610612766","CHA","57","23","34","0.404","602","96.4","99.1","-2.7","0.607","2.19","17.8","0.136","0.832","0.474","0.105","0.468","0.503","95.54","0.487",3
"482","Lineups","201583 "," 203076 "," 201936",NA,NA,"Anderson,Ryan - Davis,Anthony - Evans,Tyreke","1610612740","NOP","52","27","25","0.519","601","113.4","109","4.4","0.523","1.87","16.1","0.296","0.697","0.493","0.117","0.512","0.557","95.4","0.53",3
"483","Lineups","2564 "," 1495 "," 2225",NA,NA,"Diaw,Boris - Duncan,Tim - Parker,Tony","1610612759","SAS","59","43","16","0.729","601","106.1","105.3","0.8","0.643","1.9","19.1","0.206","0.784","0.499","0.135","0.52","0.558","94.92","0.515",3
"484","Lineups","201976 "," 201935 "," 2730",NA,NA,"Beverley,Patrick - Harden,James - Howard,Dwight","1610612745","HOU","27","17","10","0.63","600","108.3","100.6","7.7","0.628","1.37","18","0.287","0.743","0.514","0.179","0.541","0.574","98.08","0.517",3
"485","Lineups","203484 "," 203083 "," 202704",NA,NA,"Caldwell-Pope,Kentavious - Drummond,Andre - Jackson,Reggie","1610612765","DET","27","10","17","0.37","600","111.9","105.1","6.8","0.571","1.87","18.2","0.316","0.753","0.533","0.136","0.54","0.557","94.31","0.519",3
"486","Lineups","203095 "," 203506 "," 202696",NA,NA,"Fournier,Evan - Oladipo,Victor - Vucevic,Nikola","1610612753","ORL","40","13","27","0.325","598","102.1","106.7","-4.6","0.529","1.37","16","0.224","0.788","0.492","0.154","0.507","0.539","95.26","0.452",3
"487","Lineups","201166 "," 202710 "," 2200",NA,NA,"Brooks,Aaron - Butler,Jimmy - Gasol,Pau","1610612741","CHI","57","36","21","0.632","597","109.4","106","3.4","0.598","1.67","16.8","0.277","0.723","0.508","0.135","0.498","0.556","95.18","0.55",3
"488","Lineups","2772 "," 201976 "," 2730",NA,NA,"Ariza,Trevor - Beverley,Patrick - Howard,Dwight","1610612745","HOU","27","17","10","0.63","592","108.4","100.7","7.7","0.625","1.35","17.8","0.294","0.746","0.52","0.18","0.539","0.574","98.3","0.52",3
"489","Lineups","201967 "," 201936 "," 201569",NA,NA,"Cunningham,Dante - Evans,Tyreke - Gordon,Eric","1610612740","NOP","41","23","18","0.561","592","100.8","103.8","-2.9","0.617","1.54","17.4","0.278","0.777","0.528","0.155","0.482","0.518","92.06","0.49",3
"490","Lineups","203507 "," 202688 "," 203114",NA,NA,"Antetokounmpo,Giannis - Knight,Brandon - Middleton,Khris","1610612749","MIL","42","26","16","0.619","591","103.8","96.6","7.2","0.588","1.38","17.3","0.274","0.714","0.501","0.169","0.507","0.546","95.66","0.556",3
"491","Lineups","201600 "," 201936 "," 202347",NA,NA,"Asik,Omer - Evans,Tyreke - Pondexter,Quincy","1610612740","NOP","40","25","15","0.625","590","106.1","102.6","3.5","0.634","1.66","18.6","0.278","0.773","0.524","0.155","0.517","0.546","92.24","0.519",3
"492","Lineups","202340 "," 203935 "," 202323",NA,NA,"Bradley,Avery - Smart,Marcus - Turner,Evan","1610612738","BOS","52","28","24","0.538","590","99.9","105.5","-5.6","0.626","2.1","18.9","0.196","0.769","0.48","0.121","0.488","0.517","99.04","0.472",3
"493","Lineups","201144 "," 201145 "," 2216",NA,NA,"Conley,Mike - Green,Jeff - Randolph,Zach","1610612763","MEM","32","21","11","0.656","590","103","101.9","1","0.569","1.61","16.8","0.213","0.782","0.498","0.137","0.488","0.539","92.85","0.518",3
"494","Lineups","2547 "," 201596 "," 2736",NA,NA,"Bosh,Chris - Chalmers,Mario - Deng,Luol","1610612748","MIA","37","17","20","0.459","589","102.9","104.6","-1.7","0.647","1.48","18.4","0.225","0.76","0.492","0.166","0.51","0.553","93.38","0.506",3
"495","Lineups","203476 "," 203952 "," 2590",NA,NA,"Dieng,Gorgui - Wiggins,Andrew - Williams,Mo","1610612750","MIN","40","9","31","0.225","589","102.5","106.3","-3.8","0.623","1.58","17.7","0.284","0.732","0.496","0.153","0.482","0.528","97.35","0.49",3
"496","Lineups","203507 "," 101141 "," 203114",NA,NA,"Antetokounmpo,Giannis - Ilyasova,Ersan - Middleton,Khris","1610612749","MIL","42","18","24","0.429","588","104.3","99.8","4.5","0.646","1.64","18.8","0.279","0.774","0.518","0.158","0.5","0.54","97.32","0.524",3
"497","Lineups","202339 "," 201609 "," 203458",NA,NA,"Bledsoe,Eric - Dragic,Goran - Len,Alex","1610612756","PHX","45","26","19","0.578","588","103.4","97.9","5.4","0.516","1.35","16.1","0.241","0.75","0.507","0.157","0.515","0.547","100.51","0.539",3
"498","Lineups","101138 "," 202323 "," 203092",NA,NA,"Bass,Brandon - Turner,Evan - Zeller,Tyler","1610612738","BOS","68","33","35","0.485","581","95.4","100.4","-5","0.62","1.79","18.2","0.237","0.745","0.493","0.138","0.461","0.49","96.93","0.475",3
"499","Lineups","201579 "," 201588 "," 203524",NA,NA,"Hibbert,Roy - Hill,George - Hill,Solomon","1610612754","IND","41","24","17","0.585","580","104.1","101.2","2.9","0.626","2.05","17.9","0.213","0.797","0.505","0.117","0.486","0.531","93.38","0.53",3
"500","Lineups","203095 "," 101112 "," 202696",NA,NA,"Fournier,Evan - Frye,Channing - Vucevic,Nikola","1610612753","ORL","46","15","31","0.326","578","99.9","108.9","-9","0.552","1.35","16.7","0.206","0.774","0.479","0.162","0.51","0.537","94.48","0.431",3
"501","Lineups","2440 "," 201933 "," 201599 "," 101108 "," 200755","Barnes,Matt - Griffin,Blake - Jordan,DeAndre - Paul,Chris - Redick,JJ","1610612746","LAC","60","42","18","0.7","1217","117.8","100","17.7","0.692","2.51","21.7","0.271","0.76","0.528","0.123","0.571","0.595","97.03","0.608",5
"502","Lineups","201960 "," 201143 "," 2594 "," 200794 "," 201952","Carroll,DeMarre - Horford,Al - Korver,Kyle - Millsap,Paul - Teague,Jeff","1610612737","ATL","57","43","14","0.754","915","109.8","101.6","8.1","0.725","2.01","21.8","0.212","0.726","0.478","0.151","0.554","0.587","96.89","0.557",5
"503","Lineups","203084 "," 101106 "," 201939 "," 203110 "," 202691","Barnes,Harrison - Bogut,Andrew - Curry,Stephen - Green,Draymond - Thompson,Klay","1610612744","GSW","58","51","7","0.879","813","114.4","94.8","19.6","0.701","2.25","22.3","0.203","0.772","0.503","0.138","0.583","0.603","100.66","0.602",5
"504","Lineups","200746 "," 201587 "," 203081 "," 201577 "," 202083","Aldridge,LaMarcus - Batum,Nicolas - Lillard,Damian - Lopez,Robin - Matthews,Wesley","1610612757","POR","32","24","8","0.75","629","107.8","97.1","10.7","0.558","1.77","16.8","0.249","0.769","0.523","0.127","0.503","0.547","96.13","0.572",5
"505","Lineups","203078 "," 101162 "," 2403 "," 1718 "," 202322","Beal,Bradley - Gortat,Marcin - Hilario,Nene - Pierce,Paul - Wall,John","1610612764","WAS","40","20","20","0.5","596","106.1","98.7","7.4","0.647","1.86","20","0.216","0.817","0.518","0.147","0.535","0.561","96.79","0.541",5
"506","Lineups","202681 "," 2544 "," 201567 "," 202389 "," 2747","Irving,Kyrie - James,LeBron - Love,Kevin - Mozgov,Timofey - Smith,J.R.","1610612739","CLE","33","29","4","0.879","481","116.1","96.8","19.3","0.628","1.82","20","0.277","0.752","0.531","0.153","0.578","0.604","97.07","0.601",5
"507","Lineups","2754 "," 201144 "," 201188 "," 201584 "," 2216","Allen,Tony - Conley,Mike - Gasol,Marc - Lee,Courtney - Randolph,Zach","1610612763","MEM","43","31","12","0.721","460","110.1","102.7","7.4","0.552","1.5","17.3","0.239","0.724","0.49","0.152","0.535","0.585","94.98","0.547",5
"508","Lineups","2199 "," 101145 "," 1717 "," 202718 "," 200765","Chandler,Tyson - Ellis,Monta - Nowitzki,Dirk - Parsons,Chandler - Rondo,Rajon","1610612742","DAL","31","17","14","0.548","455","103","106.7","-3.8","0.583","1.57","18.3","0.221","0.744","0.47","0.157","0.526","0.546","96.72","0.468",5
"509","Lineups","201954 "," 202326 "," 200752 "," 203463 "," 201574","Collison,Darren - Cousins,DeMarcus - Gay,Rudy - McLemore,Ben - Thompson,Jason","1610612758","SAC","30","14","16","0.467","427","108.1","91.8","16.4","0.518","1.5","16.4","0.24","0.795","0.534","0.143","0.528","0.566","97.75","0.594",5
"510","Lineups","201144 "," 201188 "," 201145 "," 201584 "," 2216","Conley,Mike - Gasol,Marc - Green,Jeff - Lee,Courtney - Randolph,Zach","1610612763","MEM","29","19","10","0.655","426","100.4","103.4","-3","0.597","1.65","17.5","0.191","0.766","0.474","0.139","0.481","0.531","92.72","0.504",5
"511","Lineups","201167 "," 201163 "," 202702 "," 201951 "," 202389","Afflalo,Arron - Chandler,Wilson - Faried,Kenneth - Lawson,Ty - Mozgov,Timofey","1610612743","DEN","29","14","15","0.483","416","107.1","108.6","-1.5","0.563","1.45","16.9","0.317","0.779","0.544","0.16","0.512","0.546","96.92","0.486",5
"512","Lineups","202339 "," 201609 "," 203458 "," 202693 "," 200782","Bledsoe,Eric - Dragic,Goran - Len,Alex - Morris,Markieff - Tucker,PJ","1610612756","PHX","35","19","16","0.543","392","103.9","94.5","9.4","0.497","1.35","16.1","0.239","0.755","0.51","0.156","0.524","0.549","98.67","0.554",5
"513","Lineups","201942 "," 101161 "," 200768 "," 203082 "," 202685","DeRozan,DeMar - Johnson,Amir - Lowry,Kyle - Ross,Terrence - Valanciunas,Jonas","1610612761","TOR","32","20","12","0.625","390","107.2","104.7","2.6","0.543","1.57","17.2","0.222","0.783","0.521","0.145","0.535","0.568","96.03","0.51",5
"514","Lineups","201579 "," 201588 "," 203524 "," 101139 "," 2561","Hibbert,Roy - Hill,George - Hill,Solomon - Miles,CJ - West,David","1610612754","IND","30","19","11","0.633","374","104.6","100.3","4.3","0.663","2.22","19","0.215","0.801","0.512","0.116","0.49","0.532","94.28","0.542",5
"515","Lineups","2772 "," 201976 "," 201935 "," 2730 "," 202700","Ariza,Trevor - Beverley,Patrick - Harden,James - Howard,Dwight - Motiejunas,Donatas","1610612745","HOU","25","15","10","0.6","360","108.1","96.7","11.5","0.663","1.37","18.7","0.289","0.748","0.523","0.188","0.547","0.58","98.41","0.541",5
"516","Lineups","202710 "," 2399 "," 2200 "," 201149 "," 201565","Butler,Jimmy - Dunleavy,Mike - Gasol,Pau - Noah,Joakim - Rose,Derrick","1610612741","CHI","21","16","5","0.762","353","107.2","103.5","3.7","0.646","1.92","19.2","0.25","0.77","0.525","0.137","0.511","0.552","95.78","0.549",5
"517","Lineups","201600 "," 203076 "," 201936 "," 201569 "," 202347","Asik,Omer - Davis,Anthony - Evans,Tyreke - Gordon,Eric - Pondexter,Quincy","1610612740","NOP","25","18","7","0.72","346","109","104.5","4.5","0.642","1.79","19.6","0.268","0.759","0.512","0.152","0.543","0.564","92.38","0.518",5
"518","Lineups","203507 "," 203487 "," 101141 "," 203114 "," 2585","Antetokounmpo,Giannis - Carter-Williams,Michael - Ilyasova,Ersan - Middleton,Khris - Pachulia,Zaza","1610612749","MIL","24","10","14","0.417","344","107.3","97.4","9.9","0.667","1.7","19.7","0.3","0.792","0.543","0.163","0.519","0.556","97.2","0.561",5
"519","Lineups","2430 "," 977 "," 201941 "," 202325 "," 202391","Boozer,Carlos - Bryant,Kobe - Hill,Jordan - Johnson,Wesley - Lin,Jeremy","1610612747","LAL","20","5","15","0.25","338","102.4","117.6","-15.2","0.632","1.9","18.5","0.245","0.745","0.479","0.133","0.482","0.521","98.74","0.415",5
"520","Lineups","203504 "," 202692 "," 202324 "," 202330 "," 202683","Burke,Trey - Burks,Alec - Favors,Derrick - Hayward,Gordon - Kanter,Enes","1610612762","UTA","24","9","15","0.375","328","114.4","114.8","-0.3","0.54","1.88","18.4","0.266","0.755","0.515","0.133","0.56","0.584","91.04","0.498",5
"521","Lineups","101138 "," 202340 "," 203935 "," 202323 "," 203092","Bass,Brandon - Bradley,Avery - Smart,Marcus - Turner,Evan - Zeller,Tyler","1610612738","BOS","33","19","14","0.576","321","95.1","102.3","-7.2","0.592","2.08","18.2","0.182","0.768","0.471","0.117","0.471","0.49","97.95","0.464",5
"522","Lineups","203078 "," 101162 "," 2743 "," 1718 "," 202322","Beal,Bradley - Gortat,Marcin - Humphries,Kris - Pierce,Paul - Wall,John","1610612764","WAS","28","18","10","0.643","317","98","96.2","1.8","0.673","1.64","19.5","0.214","0.812","0.505","0.161","0.497","0.526","97.46","0.512",5
"523","Lineups","201167 "," 200746 "," 201587 "," 203081 "," 201577","Afflalo,Arron - Aldridge,LaMarcus - Batum,Nicolas - Lillard,Damian - Lopez,Robin","1610612757","POR","21","14","7","0.667","314","107.5","111","-3.5","0.529","1.58","16.5","0.242","0.755","0.513","0.139","0.516","0.553","95.63","0.484",5
"524","Lineups","977 "," 202334 "," 201941 "," 202325 "," 101179","Bryant,Kobe - Davis,Ed - Hill,Jordan - Johnson,Wesley - Price,Ronnie","1610612747","LAL","19","5","14","0.263","269","96.9","106.6","-9.7","0.673","1.75","18.8","0.22","0.753","0.474","0.145","0.477","0.509","96.77","0.451",5
"525","Lineups","201163 "," 202702 "," 200751 "," 201568 "," 201951","Chandler,Wilson - Faried,Kenneth - Foye,Randy - Gallinari,Danilo - Lawson,Ty","1610612743","DEN","16","7","9","0.438","267","113.1","105.8","7.3","0.602","2.01","18.8","0.174","0.813","0.49","0.123","0.562","0.597","100.24","0.529",5
"526","Lineups","2564 "," 1495 "," 201980 "," 202695 "," 2225","Diaw,Boris - Duncan,Tim - Green,Danny - Leonard,Kawhi - Parker,Tony","1610612759","SAS","44","31","13","0.705","266","114.2","102.3","11.9","0.589","1.94","19","0.256","0.786","0.534","0.133","0.555","0.588","94.66","0.57",5
"527","Lineups","201167 "," 201163 "," 202702 "," 201951 "," 203994","Afflalo,Arron - Chandler,Wilson - Faried,Kenneth - Lawson,Ty - Nurkic,Jusuf","1610612743","DEN","25","8","17","0.32","265","97","101.6","-4.6","0.655","1.78","18.4","0.231","0.795","0.512","0.141","0.471","0.5","97.05","0.486",5
"528","Lineups","1495 "," 201980 "," 202695 "," 2225 "," 201168","Duncan,Tim - Green,Danny - Leonard,Kawhi - Parker,Tony - Splitter,Tiago","1610612759","SAS","29","21","8","0.724","265","116.8","93.2","23.6","0.622","2.46","21.2","0.219","0.749","0.508","0.119","0.569","0.601","96.84","0.622",5
"529","Lineups","201579 "," 203524 "," 201155 "," 201228 "," 2561","Hibbert,Roy - Hill,Solomon - Stuckey,Rodney - Watson,CJ - West,David","1610612754","IND","24","9","15","0.375","260","96","110.5","-14.6","0.605","1.53","17.6","0.229","0.732","0.483","0.155","0.47","0.504","92.3","0.441",5
"530","Lineups","202681 "," 2544 "," 201567 "," 1890 "," 2760","Irving,Kyrie - James,LeBron - Love,Kevin - Marion,Shawn - Varejao,Anderson","1610612739","CLE","22","14","8","0.636","257","107.2","104.2","3","0.722","2.07","21.2","0.259","0.761","0.518","0.144","0.517","0.557","95.07","0.528",5
"531","Lineups","203900 "," 2207 "," 201572 "," 101114 "," 201152","Brown,Markel - Johnson,Joe - Lopez,Brook - Williams,Deron - Young,Thaddeus","1610612751","BKN","23","12","11","0.522","256","109.9","101","8.9","0.519","2.06","16.6","0.268","0.786","0.523","0.109","0.499","0.539","92.9","0.535",5
"532","Lineups","203484 "," 203083 "," 201943 "," 202328 "," 202713","Caldwell-Pope,Kentavious - Drummond,Andre - Jennings,Brandon - Monroe,Greg - Singler,Kyle","1610612765","DET","24","12","12","0.5","254","102.9","97.5","5.4","0.582","1.42","16.9","0.316","0.776","0.542","0.165","0.496","0.52","96.88","0.512",5
"533","Lineups","2199 "," 101145 "," 2749 "," 1717 "," 202718","Chandler,Tyson - Ellis,Monta - Nelson,Jameer - Nowitzki,Dirk - Parsons,Chandler","1610612742","DAL","21","14","7","0.667","254","116.4","103.6","12.9","0.64","2.53","20.4","0.248","0.768","0.507","0.113","0.547","0.583","96.34","0.575",5
"534","Lineups","203500 "," 201142 "," 201586 "," 203460 "," 201566","Adams,Steven - Durant,Kevin - Ibaka,Serge - Roberson,Andre - Westbrook,Russell","1610612760","OKC","23","15","8","0.652","249","109.8","96.4","13.4","0.611","1.54","18.3","0.313","0.819","0.576","0.165","0.527","0.57","97.86","0.577",5
"535","Lineups","2037 "," 201933 "," 201599 "," 101108 "," 200755","Crawford,Jamal - Griffin,Blake - Jordan,DeAndre - Paul,Chris - Redick,JJ","1610612746","LAC","44","31","13","0.705","245","119.1","109.6","9.5","0.641","2.02","18.7","0.238","0.784","0.519","0.125","0.55","0.614","95.4","0.562",5
"536","Lineups","101162 "," 2403 "," 1718 "," 202066 "," 202322","Gortat,Marcin - Hilario,Nene - Pierce,Paul - Temple,Garrett - Wall,John","1610612764","WAS","20","12","8","0.6","242","96.6","89.1","7.5","0.692","1.47","19","0.229","0.779","0.506","0.176","0.484","0.521","97.76","0.595",5
"537","Lineups","202339 "," 201609 "," 202694 "," 202693 "," 203101","Bledsoe,Eric - Dragic,Goran - Morris,Marcus - Morris,Markieff - Plumlee,Miles","1610612756","PHX","26","17","9","0.654","237","107.1","102.9","4.2","0.543","1.37","18.1","0.21","0.71","0.486","0.174","0.567","0.592","96.47","0.536",5
"538","Lineups","201946 "," 201949 "," 202335 "," 202349 "," 101150","Hansbrough,Tyler - Johnson,James - Patterson,Patrick - Vasquez,Greivis - Williams,Lou","1610612761","TOR","39","23","16","0.59","229","114.6","96.8","17.7","0.546","1.84","16.9","0.274","0.712","0.492","0.124","0.541","0.578","93.67","0.592",5
"539","Lineups","2440 "," 2037 "," 201933 "," 201599 "," 101108","Barnes,Matt - Crawford,Jamal - Griffin,Blake - Jordan,DeAndre - Paul,Chris","1610612746","LAC","45","30","15","0.667","225","118.9","104.9","14","0.555","2.36","17.6","0.273","0.727","0.506","0.101","0.544","0.584","95.45","0.583",5
"540","Lineups","203095 "," 101112 "," 202699 "," 203506 "," 202696","Fournier,Evan - Frye,Channing - Harris,Tobias - Oladipo,Victor - Vucevic,Nikola","1610612753","ORL","21","8","13","0.381","211","98.9","108","-9","0.543","1.38","16.7","0.148","0.782","0.458","0.155","0.517","0.543","94.38","0.43",5
"541","Lineups","201600 "," 201967 "," 203076 "," 201936 "," 201569","Asik,Omer - Cunningham,Dante - Davis,Anthony - Evans,Tyreke - Gordon,Eric","1610612740","NOP","20","12","8","0.6","210","108.4","97","11.4","0.617","1.8","19","0.32","0.814","0.569","0.149","0.515","0.545","91.94","0.573",5
"542","Lineups","201600 "," 202337 "," 203076 "," 201936 "," 201950","Asik,Omer - Babbitt,Luke - Davis,Anthony - Evans,Tyreke - Holiday,Jrue","1610612740","NOP","16","9","7","0.563","201","100.8","100.9","-0.1","0.612","1.53","18","0.276","0.846","0.548","0.163","0.496","0.521","97.36","0.493",5
"543","Lineups","203084 "," 201939 "," 203110 "," 201578 "," 202691","Barnes,Harrison - Curry,Stephen - Green,Draymond - Speights,Marreese - Thompson,Klay","1610612744","GSW","36","28","8","0.778","201","117.5","98.4","19.1","0.658","2.47","21.4","0.239","0.722","0.484","0.122","0.572","0.598","105.16","0.593",5
"544","Lineups","2440 "," 201150 "," 201599 "," 101108 "," 200755","Barnes,Matt - Hawes,Spencer - Jordan,DeAndre - Paul,Chris - Redick,JJ","1610612746","LAC","17","11","6","0.647","199","113.3","100.7","12.6","0.69","2.23","21.5","0.222","0.764","0.516","0.135","0.574","0.592","95.85","0.563",5
"545","Lineups","200746 "," 201587 "," 2549 "," 203081 "," 202083","Aldridge,LaMarcus - Batum,Nicolas - Kaman,Chris - Lillard,Damian - Matthews,Wesley","1610612757","POR","20","11","9","0.55","190","100.3","104.6","-4.3","0.613","1.74","17.4","0.242","0.717","0.471","0.136","0.476","0.509","93.06","0.474",5
